state,county,candidate,candidate votes,total votes
virginia,alleghany,Donald Trump,4874,21975
virginia,amelia,Donald Trump,4708,21120
virginia,amherst,Donald Trump,9719,46188
virginia,appomattox,Donald Trump,5715,24033
virginia,arlington,Hillary Clinton,92016,364068
virginia,augusta,Donald Trump,26163,109029
virginia,bath,Donald Trump,1548,6759
virginia,bedford,Donald Trump,30659,127575
virginia,bland,Donald Trump,2573,9417
virginia,botetourt,Donald Trump,13375,56217
virginia,bristol,Donald Trump,4892,21096
virginia,brunswick,Hillary Clinton,4481,23007
virginia,buchanan,Donald Trump,7296,27741
virginia,buckingham,Donald Trump,3950,21885
virginia,buena vista,Donald Trump,1430,7221
virginia,campbell,Donald Trump,19551,82605
virginia,caroline,Donald Trump,7147,44589
virginia,carroll,Donald Trump,10663,41004
virginia,charles city,Hillary Clinton,2496,12321
virginia,charlotte,Donald Trump,3479,17424
virginia,charlottesville,Hillary Clinton,17901,67416
virginia,chesapeake,Donald Trump,54047,338115
virginia,chesterfield,Donald Trump,85045,529383
virginia,clarke,Donald Trump,4661,24639
virginia,colonial heights,Donald Trump,5681,25371
virginia,covington,Donald Trump,1349,7146
virginia,craig,Donald Trump,2140,8382
virginia,culpeper,Donald Trump,13349,66654
virginia,cumberland,Donald Trump,2697,14718
virginia,danville,Hillary Clinton,11059,56856
virginia,dickenson,Donald Trump,4932,19320
virginia,dinwiddie,Donald Trump,7447,40725
virginia,emporia,Hillary Clinton,1530,7101
virginia,essex,Donald Trump,2657,16224
virginia,fairfax,Hillary Clinton,355133,1689639
virginia,falls church,Hillary Clinton,5819,23271
virginia,fauquier,Donald Trump,22127,112401
virginia,floyd,Donald Trump,5293,24153
virginia,fluvanna,Donald Trump,7025,40791
virginia,franklin,Donald Trump,18569,93123
virginia,frederick,Donald Trump,26083,121320
virginia,fredericksburg,Hillary Clinton,6707,33792
virginia,galax,Donald Trump,1603,7128
virginia,giles,Donald Trump,5910,24636
virginia,gloucester,Donald Trump,13096,58857
virginia,goochland,Donald Trump,8384,42111
virginia,grayson,Donald Trump,5592,21855
virginia,greene,Donald Trump,5945,28824
virginia,greensville,Hillary Clinton,2558,13089
virginia,halifax,Donald Trump,9704,51003
virginia,hampton,Hillary Clinton,41312,187068
virginia,hanover,Donald Trump,39630,188259
virginia,harrisonburg,Hillary Clinton,10212,53979
virginia,henrico,Hillary Clinton,93935,490962
virginia,henry,Donald Trump,15208,72318
virginia,highland,Donald Trump,958,4173
virginia,hopewell,Hillary Clinton,4724,27024
virginia,isle of wight,Donald Trump,12204,63225
virginia,james city,Donald Trump,21306,129519
virginia,king and queen,Donald Trump,2099,11091
virginia,king george,Donald Trump,7341,36177
virginia,king william,Donald Trump,5975,27483
virginia,lancaster,Donald Trump,3523,19935
virginia,lee,Donald Trump,7543,28197
virginia,lexington,Hillary Clinton,1514,7395
virginia,loudoun,Hillary Clinton,100795,549291
virginia,louisa,Donald Trump,10528,52893
virginia,lunenburg,Donald Trump,3204,16758
virginia,lynchburg,Donald Trump,17982,107013
virginia,madison,Donald Trump,4419,20937
virginia,manassas,Hillary Clinton,8423,46233
virginia,manassas park,Hillary Clinton,3204,15696
virginia,martinsville,Hillary Clinton,3533,17721
virginia,mathews,Donald Trump,3517,15933
virginia,mecklenburg,Donald Trump,8288,44835
virginia,middlesex,Donald Trump,3670,18051
virginia,montgomery,Hillary Clinton,20021,129093
virginia,nelson,Donald Trump,4154,24954
virginia,new kent,Donald Trump,8118,36726
virginia,newport news,Hillary Clinton,45618,227145
virginia,norfolk,Hillary Clinton,57023,250164
virginia,northampton,Hillary Clinton,3255,18516
virginia,northumberland,Donald Trump,4302,22194
virginia,norton,Donald Trump,1021,4380
virginia,nottoway,Donald Trump,3712,20232
virginia,orange,Donald Trump,10521,51810
virginia,page,Donald Trump,7831,32220
virginia,patrick,Donald Trump,6454,25575
virginia,petersburg,Hillary Clinton,12021,41358
virginia,pittsylvania,Donald Trump,21554,94794
virginia,poquoson,Donald Trump,5092,21531
virginia,portsmouth,Hillary Clinton,28497,129795
virginia,powhatan,Donald Trump,11885,50700
virginia,prince edward,Hillary Clinton,4591,27429
virginia,prince george,Donald Trump,9157,48552
virginia,prince william,Hillary Clinton,113144,589614
virginia,pulaski,Donald Trump,10322,45501
virginia,radford,Hillary Clinton,2925,18255
virginia,rappahannock,Donald Trump,2539,13449
virginia,richmond,Hillary Clinton,81259,321435
virginia,roanoke,Donald Trump,31408,272865
virginia,rockbridge,Donald Trump,6680,32385
virginia,rockingham,Donald Trump,25990,112461
virginia,russell,Donald Trump,9521,36738
virginia,salem,Donald Trump,7226,36675
virginia,scott,Donald Trump,8247,30300
virginia,shenandoah,Donald Trump,14094,61539
virginia,smyth,Donald Trump,9750,38670
virginia,southampton,Donald Trump,5035,26634
virginia,spotsylvania,Donald Trump,34623,187686
virginia,stafford,Donald Trump,33868,197802
virginia,staunton,Hillary Clinton,5333,33765
virginia,suffolk,Hillary Clinton,23280,129720
virginia,surry,Hillary Clinton,2272,12684
virginia,sussex,Hillary Clinton,2879,15132
virginia,tazewell,Donald Trump,15168,55698
virginia,virginia beach,Donald Trump,98224,609786
virginia,warren,Donald Trump,11773,53880
virginia,washington,Donald Trump,19320,77541
virginia,waynesboro,Donald Trump,4801,27612
virginia,westmoreland,Donald Trump,4448,25722
virginia,williamsburg,Hillary Clinton,5206,22878
virginia,winchester,Hillary Clinton,5164,32001
virginia,wise,Donald Trump,12086,45489
virginia,wythe,Donald Trump,10046,40029
virginia,york,Donald Trump,18837,102354
washington,adams,Donald Trump,3083,13932
washington,asotin,Donald Trump,5741,29208
washington,benton,Donald Trump,47194,240081
washington,chelan,Donald Trump,18114,100140
washington,clallam,Donald Trump,18794,118371
washington,clark,Hillary Clinton,92757,600480
washington,columbia,Donald Trump,1497,6546
washington,cowlitz,Donald Trump,24185,137076
washington,douglas,Donald Trump,9603,46629
washington,ferry,Donald Trump,2202,10803
washington,franklin,Donald Trump,13206,71160
washington,garfield,Donald Trump,851,3738
washington,grant,Donald Trump,18518,85038
washington,grays harbor,Donald Trump,14067,85101
washington,island,Hillary Clinton,20960,128628
washington,jefferson,Hillary Clinton,12656,60828
washington,king,Hillary Clinton,718322,2995497
washington,kitsap,Hillary Clinton,63156,372951
washington,kittitas,Donald Trump,10100,56865
washington,klickitat,Donald Trump,5789,32307
washington,lewis,Donald Trump,21992,102447
washington,lincoln,Donald Trump,4108,17139
washington,mason,Donald Trump,13677,84219
washington,okanogan,Donald Trump,9610,51273
washington,pacific,Donald Trump,5360,32148
washington,pend oreille,Donald Trump,4373,20406
washington,pierce,Hillary Clinton,172538,1045455
washington,san juan,Hillary Clinton,7172,32322
washington,skagit,Hillary Clinton,26690,167904
washington,skamania,Donald Trump,2928,16917
washington,snohomish,Hillary Clinton,185227,1026519
washington,spokane,Donald Trump,113435,681738
washington,stevens,Donald Trump,15161,68031
washington,thurston,Hillary Clinton,68798,388230
washington,wahkiakum,Donald Trump,1344,7074
washington,walla walla,Donald Trump,13651,76257
washington,whatcom,Hillary Clinton,60340,329019
washington,whitman,Hillary Clinton,8146,51915
washington,yakima,Donald Trump,41735,233250
west virginia,barbour,Donald Trump,4527,18162
west virginia,berkeley,Donald Trump,28244,128550
west virginia,boone,Donald Trump,6504,26049
west virginia,braxton,Donald Trump,3537,15270
west virginia,brooke,Donald Trump,6625,28839
west virginia,cabell,Donald Trump,19850,99255
west virginia,calhoun,Donald Trump,2035,7851
west virginia,clay,Donald Trump,2300,8916
west virginia,doddridge,Donald Trump,2358,8520
west virginia,fayette,Donald Trump,10357,46011
west virginia,gilmer,Donald Trump,1896,7629
west virginia,grant,Donald Trump,4346,14868
west virginia,greenbrier,Donald Trump,9556,42198
west virginia,hampshire,Donald Trump,6692,25824
west virginia,hancock,Donald Trump,8909,38106
west virginia,hardy,Donald Trump,4274,16929
west virginia,harrison,Donald Trump,18750,83880
west virginia,jackson,Donald Trump,9020,36561
west virginia,jefferson,Donald Trump,13204,72441
west virginia,kanawha,Donald Trump,43850,227070
west virginia,lewis,Donald Trump,5274,20784
west virginia,lincoln,Donald Trump,5307,21198
west virginia,logan,Donald Trump,9897,37077
west virginia,marion,Donald Trump,14668,69087
west virginia,marshall,Donald Trump,9666,39648
west virginia,mason,Donald Trump,7654,30558
west virginia,mcdowell,Donald Trump,4629,18609
west virginia,mercer,Donald Trump,17404,68946
west virginia,mineral,Donald Trump,9070,34692
west virginia,mingo,Donald Trump,7911,28530
west virginia,monongalia,Donald Trump,18432,108144
west virginia,monroe,Donald Trump,4443,17415
west virginia,morgan,Donald Trump,5732,22962
west virginia,nicholas,Donald Trump,7251,28473
west virginia,ohio,Donald Trump,11139,53814
west virginia,pendleton,Donald Trump,2398,9675
west virginia,pleasants,Donald Trump,2358,9450
west virginia,pocahontas,Donald Trump,2496,10938
west virginia,preston,Donald Trump,9538,37977
west virginia,putnam,Donald Trump,17788,74679
west virginia,raleigh,Donald Trump,22048,88854
west virginia,randolph,Donald Trump,7629,32628
west virginia,ritchie,Donald Trump,3405,12225
west virginia,roane,Donald Trump,3781,15741
west virginia,summers,Donald Trump,3455,14586
west virginia,taylor,Donald Trump,4733,19614
west virginia,tucker,Donald Trump,2565,10425
west virginia,tyler,Donald Trump,2996,10962
west virginia,upshur,Donald Trump,7005,27654
west virginia,wayne,Donald Trump,11152,45546
west virginia,webster,Donald Trump,2302,8934
west virginia,wetzel,Donald Trump,4519,18795
west virginia,wirt,Donald Trump,1911,7266
west virginia,wood,Donald Trump,25434,106845
west virginia,wyoming,Donald Trump,6547,23493
wisconsin,adams,Donald Trump,5983,30492
wisconsin,ashland,Hillary Clinton,4228,24087
wisconsin,barron,Donald Trump,13606,67929
wisconsin,bayfield,Hillary Clinton,4954,28587
wisconsin,brown,Donald Trump,67199,386937
wisconsin,buffalo,Donald Trump,4049,20964
wisconsin,burnett,Donald Trump,5412,26229
wisconsin,calumet,Donald Trump,15348,79950
wisconsin,chippewa,Donald Trump,17909,94683
wisconsin,clark,Donald Trump,8646,40788
wisconsin,columbia,Donald Trump,14160,89313
wisconsin,crawford,Donald Trump,3844,23232
wisconsin,dane,Hillary Clinton,217526,930051
wisconsin,dodge,Donald Trump,26643,129195
wisconsin,door,Donald Trump,8584,52824
wisconsin,douglas,Hillary Clinton,11345,67533
wisconsin,dunn,Donald Trump,11488,66273
wisconsin,eau claire,Hillary Clinton,27294,164655
wisconsin,florence,Donald Trump,1897,7971
wisconsin,fond du lac,Donald Trump,31044,153981
wisconsin,forest,Donald Trump,2788,13620
wisconsin,grant,Donald Trump,12349,72963
wisconsin,green,Hillary Clinton,9122,56955
wisconsin,green lake,Donald Trump,6213,28164
wisconsin,iowa,Hillary Clinton,6669,36780
wisconsin,iron,Donald Trump,2090,10491
wisconsin,jackson,Donald Trump,4907,27816
wisconsin,jefferson,Donald Trump,23410,129438
wisconsin,juneau,Donald Trump,7123,35196
wisconsin,kenosha,Donald Trump,36025,231228
wisconsin,kewaunee,Donald Trump,6616,32274
wisconsin,la crosse,Hillary Clinton,32406,188904
wisconsin,lafayette,Donald Trump,3977,22986
wisconsin,langlade,Donald Trump,6436,30396
wisconsin,lincoln,Donald Trump,8400,44118
wisconsin,manitowoc,Donald Trump,23193,121038
wisconsin,marathon,Donald Trump,39013,208545
wisconsin,marinette,Donald Trump,12995,60138
wisconsin,marquette,Donald Trump,4714,23679
wisconsin,menominee,Hillary Clinton,1003,3837
wisconsin,milwaukee,Hillary Clinton,288797,1320741
wisconsin,monroe,Donald Trump,11352,59010
wisconsin,oconto,Donald Trump,13253,59934
wisconsin,oneida,Donald Trump,12117,64419
wisconsin,outagamie,Donald Trump,49884,281604
wisconsin,ozaukee,Donald Trump,30430,163569
wisconsin,pepin,Donald Trump,2206,11217
wisconsin,pierce,Donald Trump,11258,63567
wisconsin,polk,Donald Trump,13815,68247
wisconsin,portage,Hillary Clinton,18521,115488
wisconsin,price,Donald Trump,4562,22731
wisconsin,racine,Donald Trump,46611,282399
wisconsin,richland,Donald Trump,4023,24165
wisconsin,rock,Hillary Clinton,39343,228204
wisconsin,rusk,Donald Trump,4564,21261
wisconsin,sauk,Donald Trump,14791,93954
wisconsin,sawyer,Donald Trump,5185,27363
wisconsin,shawano,Donald Trump,12742,59253
wisconsin,sheboygan,Donald Trump,32458,178965
wisconsin,st. croix,Donald Trump,26220,142524
wisconsin,taylor,Donald Trump,6589,28452
wisconsin,trempealeau,Donald Trump,7364,41025
wisconsin,vernon,Donald Trump,6996,42639
wisconsin,vilas,Donald Trump,8169,40836
wisconsin,walworth,Donald Trump,28851,153972
wisconsin,washburn,Donald Trump,5404,27444
wisconsin,washington,Donald Trump,51729,234009
wisconsin,waukesha,Donald Trump,142521,717126
wisconsin,waupaca,Donald Trump,16189,78072
wisconsin,waushara,Donald Trump,7669,35997
wisconsin,winnebago,Donald Trump,43448,261432
wisconsin,wood,Donald Trump,21503,113400
wyoming,albany,Donald Trump,7602,51180
wyoming,big horn,Donald Trump,4067,15951
wyoming,campbell,Donald Trump,15778,54597
wyoming,carbon,Donald Trump,4409,19122
wyoming,converse,Donald Trump,5520,19962
wyoming,crook,Donald Trump,3348,11478
wyoming,fremont,Donald Trump,11167,51069
wyoming,goshen,Donald Trump,4418,17388
wyoming,hot springs,Donald Trump,1939,7758
wyoming,johnson,Donald Trump,3477,13251
wyoming,laramie,Donald Trump,24847,122907
wyoming,lincoln,Donald Trump,6779,26625
wyoming,natrona,Donald Trump,23552,100044
wyoming,niobrara,Donald Trump,1116,3942
wyoming,park,Donald Trump,11115,45285
wyoming,platte,Donald Trump,3437,13587
wyoming,sheridan,Donald Trump,10266,43530
wyoming,sublette,Donald Trump,3409,13170
wyoming,sweetwater,Donald Trump,12154,51390
wyoming,teton,Hillary Clinton,7314,37881
wyoming,uinta,Donald Trump,6154,25410
wyoming,washakie,Donald Trump,2911,11442
wyoming,weston,Donald Trump,3033,10578
