state,county,candidate,total votes,turnout rate
ohio,lawrence,Donald Trump,28127,0.47301683399761196
ohio,licking,Donald Trump,94210,0.5326751930883966
ohio,logan,Donald Trump,23368,0.511648274654055
ohio,lorain,Donald Trump,157437,0.5081350275793735
ohio,lucas,Joe Biden,200623,0.468364507363172
ohio,madison,Donald Trump,19855,0.4438756119916836
ohio,mahoning,Donald Trump,118966,0.5202223164817673
ohio,marion,Donald Trump,27818,0.4273577804064953
ohio,medina,Donald Trump,105825,0.5887474547416911
ohio,meigs,Donald Trump,10951,0.4780634740472345
ohio,mercer,Donald Trump,23761,0.5771155153988148
ohio,miami,Donald Trump,57972,0.5418602260087674
ohio,monroe,Donald Trump,7148,0.5235095942580928
ohio,montgomery,Joe Biden,268505,0.5050057646698152
ohio,morgan,Donald Trump,6847,0.4719465122690929
ohio,morrow,Donald Trump,18457,0.5224467844202898
ohio,muskingum,Donald Trump,40465,0.46934988111117554
ohio,noble,Donald Trump,6343,0.43975318912922906
ohio,ottawa,Donald Trump,24007,0.5923997532387415
ohio,paulding,Donald Trump,9467,0.507015852613539
ohio,perry,Donald Trump,16675,0.46147672552166935
ohio,pickaway,Donald Trump,28271,0.4836204389551294
ohio,pike,Donald Trump,12412,0.4469249603917615
ohio,portage,Donald Trump,82872,0.5100882646215208
ohio,preble,Donald Trump,21809,0.5334621593855486
ohio,putnam,Donald Trump,19921,0.5883169427955465
ohio,richland,Donald Trump,59975,0.4950311174208033
ohio,ross,Donald Trump,33299,0.43433855946573446
ohio,sandusky,Donald Trump,30074,0.5139273385966711
ohio,scioto,Donald Trump,32047,0.4255118570252543
ohio,seneca,Donald Trump,25810,0.467758889412447
ohio,shelby,Donald Trump,25258,0.5198188927762915
ohio,stark,Donald Trump,189879,0.5123473446193532
ohio,summit,Joe Biden,280473,0.5184219233179239
ohio,trumbull,Donald Trump,101001,0.5101730530271652
ohio,tuscarawas,Donald Trump,44015,0.4784915259764967
ohio,union,Donald Trump,33445,0.5669797246897674
ohio,van wert,Donald Trump,14965,0.5292661361626879
ohio,vinton,Donald Trump,6030,0.4608330149025602
ohio,warren,Donald Trump,136100,0.5801314566798237
ohio,washington,Donald Trump,32031,0.5346430538632304
ohio,wayne,Donald Trump,54283,0.4691297208538588
ohio,williams,Donald Trump,18651,0.5083124386787311
ohio,wood,Donald Trump,67597,0.5167294770557344
ohio,wyandot,Donald Trump,11390,0.5231489987139445
oklahoma,adair,Donald Trump,7108,0.3202667387582229
oklahoma,alfalfa,Donald Trump,2262,0.3967029112592073
oklahoma,atoka,Donald Trump,5389,0.39169937490914375
oklahoma,beaver,Donald Trump,2178,0.4100922613443796
oklahoma,beckham,Donald Trump,7948,0.363603092547692
oklahoma,blaine,Donald Trump,3901,0.4137236186233959
oklahoma,bryan,Donald Trump,15976,0.33286800708407127
oklahoma,caddo,Donald Trump,9859,0.34277866629580694
oklahoma,canadian,Donald Trump,61940,0.417649993931466
oklahoma,carter,Donald Trump,19479,0.40487622373261833
oklahoma,cherokee,Donald Trump,17714,0.3640586143823088
oklahoma,choctaw,Donald Trump,5832,0.3974918211559433
oklahoma,cimarron,Donald Trump,1054,0.4932147870846982
oklahoma,cleveland,Donald Trump,119778,0.4217327314850676
oklahoma,coal,Donald Trump,2524,0.45932666060054594
oklahoma,comanche,Donald Trump,35631,0.2950831890947337
oklahoma,cotton,Donald Trump,2572,0.45393575714789974
oklahoma,craig,Donald Trump,6032,0.42653090086267853
oklahoma,creek,Donald Trump,30505,0.42651212214423534
oklahoma,custer,Donald Trump,10691,0.36861703961659137
oklahoma,delaware,Donald Trump,17245,0.4009625892255109
oklahoma,dewey,Donald Trump,2359,0.482314455121652
oklahoma,ellis,Donald Trump,1873,0.485358901269759
oklahoma,garfield,Donald Trump,22430,0.36736766247379454
oklahoma,garvin,Donald Trump,10922,0.39413951138537046
oklahoma,grady,Donald Trump,23101,0.4137443135007343
oklahoma,grant,Donald Trump,2226,0.5137318255250404
oklahoma,greer,Donald Trump,1973,0.34541316526610644
oklahoma,harmon,Donald Trump,933,0.35167734640030157
oklahoma,harper,Donald Trump,1487,0.4031995661605206
oklahoma,haskell,Donald Trump,5014,0.3970856102003643
oklahoma,hughes,Donald Trump,4857,0.3657654943896378
oklahoma,jackson,Donald Trump,8221,0.335140644109254
oklahoma,jefferson,Donald Trump,2385,0.39736754415194936
oklahoma,johnston,Donald Trump,4251,0.3834912043301759
oklahoma,kay,Donald Trump,17249,0.3961826450457072
oklahoma,kingfisher,Donald Trump,6465,0.4100856327307326
oklahoma,kiowa,Donald Trump,3427,0.393546164446486
oklahoma,latimer,Donald Trump,4249,0.4218207088255733
oklahoma,lincoln,Donald Trump,14888,0.42687157725721825
oklahoma,logan,Donald Trump,21574,0.44935535606423527
oklahoma,love,Donald Trump,4076,0.39754218277577297
oklahoma,major,Donald Trump,3467,0.4544501245248394
oklahoma,marshall,Donald Trump,6064,0.35815958891973304
oklahoma,mayes,Donald Trump,16626,0.4045255474452555
oklahoma,mcclain,Donald Trump,19236,0.47526807333102733
oklahoma,mccurtain,Donald Trump,11467,0.3492629142300195
oklahoma,mcintosh,Donald Trump,8335,0.425341906511533
oklahoma,murray,Donald Trump,5894,0.4188161728131884
oklahoma,muskogee,Donald Trump,25081,0.3688545082871303
oklahoma,noble,Donald Trump,4938,0.443625909621777
oklahoma,nowata,Donald Trump,4391,0.435788011115522
oklahoma,okfuskee,Donald Trump,4038,0.33669640623697156
oklahoma,oklahoma,Donald Trump,294740,0.36961052576137965
oklahoma,okmulgee,Donald Trump,14313,0.37210451059404653
oklahoma,osage,Donald Trump,20538,0.4373229989566254
oklahoma,ottawa,Donald Trump,11438,0.36746233173771964
oklahoma,pawnee,Donald Trump,6786,0.4143869076697606
oklahoma,payne,Donald Trump,29643,0.362454758877042
oklahoma,pittsburg,Donald Trump,17924,0.4105923855774958
oklahoma,pontotoc,Donald Trump,15320,0.4001671716644029
oklahoma,pottawatomie,Donald Trump,28185,0.3882659246197928
oklahoma,pushmataha,Donald Trump,4739,0.4270908435472242
oklahoma,roger mills,Donald Trump,1834,0.5118615685180017
oklahoma,rogers,Donald Trump,44553,0.48186763862901394
oklahoma,seminole,Donald Trump,8337,0.3436804353203067
oklahoma,sequoyah,Donald Trump,15386,0.3701315884433111
oklahoma,stephens,Donald Trump,19057,0.4417170804070185
oklahoma,texas,Donald Trump,5521,0.2762848421157984
oklahoma,tillman,Donald Trump,2708,0.37351724137931036
oklahoma,tulsa,Donald Trump,266678,0.40929657187760915
oklahoma,wagoner,Donald Trump,35338,0.4347205648980797
oklahoma,washington,Donald Trump,23501,0.45609098142721294
oklahoma,washita,Donald Trump,4777,0.43761451080982045
oklahoma,woods,Donald Trump,3678,0.41828727396792903
oklahoma,woodward,Donald Trump,7785,0.38518628469645244
oregon,baker,Donald Trump,9932,0.6159761845695857
oregon,benton,Joe Biden,52799,0.5674078213491236
oregon,clackamas,Joe Biden,257679,0.6161812777537322
oregon,clatsop,Joe Biden,23910,0.5944212410501193
oregon,columbia,Donald Trump,32221,0.6154448561714482
oregon,coos,Donald Trump,37075,0.574922077317909
oregon,crook,Donald Trump,15448,0.6330109818062613
oregon,curry,Donald Trump,14925,0.6510359869138496
oregon,deschutes,Joe Biden,125234,0.6334803633935617
oregon,douglas,Donald Trump,64349,0.5798251937285998
oregon,gilliam,Donald Trump,1178,0.6161087866108786
oregon,grant,Donald Trump,4596,0.63842200305598
oregon,harney,Donald Trump,4481,0.6061138915190044
oregon,hood river,Joe Biden,13090,0.5598323496706868
oregon,jackson,Donald Trump,127165,0.5755530813237744
oregon,jefferson,Donald Trump,11913,0.48312920755941274
oregon,josephine,Donald Trump,51641,0.5902705544823802
oregon,klamath,Donald Trump,36726,0.5382045194759518
oregon,lake,Donald Trump,4363,0.5544541873173211
oregon,lane,Joe Biden,222253,0.5817121080857546
oregon,lincoln,Joe Biden,30726,0.6149873904167167
oregon,linn,Donald Trump,72640,0.5598501722556628
oregon,malheur,Donald Trump,11804,0.3861175623957345
oregon,marion,Joe Biden,165534,0.47592131517057773
oregon,morrow,Donald Trump,5118,0.44109282082220114
oregon,multnomah,Joe Biden,463659,0.5704080063479956
oregon,polk,Donald Trump,48291,0.5609688098971947
oregon,sherman,Donald Trump,1208,0.6786516853932584
oregon,tillamook,Donald Trump,16888,0.6246486166592691
oregon,umatilla,Donald Trump,33038,0.4238357921744708
oregon,union,Donald Trump,14944,0.5568846655487237
oregon,wallowa,Donald Trump,5149,0.7143451720310766
oregon,wasco,Donald Trump,14130,0.5295704969642455
oregon,washington,Joe Biden,320326,0.5324638625513637
oregon,wheeler,Donald Trump,965,0.7244744744744744
oregon,yamhill,Donald Trump,58923,0.5501680672268907
pennsylvania,adams,Donald Trump,56714,0.550573250880991
pennsylvania,allegheny,Joe Biden,724800,0.5960305745264362
pennsylvania,armstrong,Donald Trump,36370,0.5618289951340079
pennsylvania,beaver,Donald Trump,94122,0.5741632048020789
pennsylvania,bedford,Donald Trump,27574,0.575801871032409
pennsylvania,berks,Donald Trump,205540,0.48802841648384004
pennsylvania,blair,Donald Trump,63595,0.5220021505552865
pennsylvania,bradford,Donald Trump,30159,0.4999585564378429
pennsylvania,bucks,Joe Biden,396234,0.6306747099177106
pennsylvania,butler,Donald Trump,113305,0.6031577882706158
pennsylvania,cambria,Donald Trump,70574,0.5420763180533366
pennsylvania,cameron,Donald Trump,2434,0.5473352822127276
pennsylvania,carbon,Donald Trump,33629,0.5239631049203827
pennsylvania,centre,Joe Biden,77493,0.4772177233118823
pennsylvania,chester,Joe Biden,315753,0.6014468874585944
pennsylvania,clarion,Donald Trump,19493,0.5071283625578854
pennsylvania,clearfield,Donald Trump,39496,0.49834079868778
pennsylvania,clinton,Donald Trump,17625,0.4562279975150135
pennsylvania,columbia,Donald Trump,31171,0.4798195923896312
pennsylvania,crawford,Donald Trump,42004,0.4963310449136821
pennsylvania,cumberland,Donald Trump,141595,0.5588467458657299
pennsylvania,dauphin,Joe Biden,147368,0.5295311876794383
pennsylvania,delaware,Joe Biden,329006,0.5805165267747338
pennsylvania,elk,Donald Trump,16906,0.5652290203945168
pennsylvania,erie,Joe Biden,137083,0.5082268062640882
pennsylvania,fayette,Donald Trump,62139,0.4806767021984312
pennsylvania,forest,Donald Trump,2646,0.36511659997240237
pennsylvania,franklin,Donald Trump,80783,0.5210898746669935
pennsylvania,fulton,Donald Trump,7977,0.5490020646937371
pennsylvania,greene,Donald Trump,17669,0.48764938039908373
pennsylvania,huntingdon,Donald Trump,22792,0.5048732943469786
pennsylvania,indiana,Donald Trump,41198,0.490026524567935
pennsylvania,jefferson,Donald Trump,22824,0.5255958549222798
pennsylvania,juniata,Donald Trump,12043,0.48633041230868634
pennsylvania,lackawanna,Joe Biden,115410,0.5504258992531262
pennsylvania,lancaster,Donald Trump,281375,0.5155994605331633
pennsylvania,lawrence,Donald Trump,46076,0.5388249602394986
pennsylvania,lebanon,Donald Trump,71858,0.5067810117565748
pennsylvania,lehigh,Joe Biden,184713,0.5001462154565984
pennsylvania,luzerne,Donald Trump,153321,0.48302705904220633
pennsylvania,lycoming,Donald Trump,59254,0.5229878463181493
pennsylvania,mckean,Donald Trump,19466,0.4791630769230769
pennsylvania,mercer,Donald Trump,57954,0.5296278695715748
pennsylvania,mifflin,Donald Trump,21502,0.4660366725909229
pennsylvania,monroe,Joe Biden,83829,0.4923269376464577
pennsylvania,montgomery,Joe Biden,510157,0.6139701413501982
pennsylvania,montour,Donald Trump,9817,0.5385079539221064
pennsylvania,northampton,Joe Biden,171399,0.5614393108079335
pennsylvania,northumberland,Donald Trump,42283,0.46545138315555407
pennsylvania,perry,Donald Trump,24652,0.5327627939142462
pennsylvania,philadelphia,Joe Biden,741377,0.468022125368672
pennsylvania,pike,Donald Trump,32554,0.5833109355121934
pennsylvania,potter,Donald Trump,9064,0.5484690790269878
pennsylvania,schuylkill,Donald Trump,70603,0.499458824694572
pennsylvania,snyder,Donald Trump,19140,0.4740909541266224
pennsylvania,somerset,Donald Trump,40543,0.5520034855065558
pennsylvania,sullivan,Donald Trump,3595,0.5926475436861194
pennsylvania,susquehanna,Donald Trump,21752,0.5393771077167229
pennsylvania,tioga,Donald Trump,21075,0.5192037643812668
pennsylvania,union,Donald Trump,20115,0.4477661776818111
pennsylvania,venango,Donald Trump,26528,0.523565169337649
pennsylvania,warren,Donald Trump,20650,0.5269066877599449
pennsylvania,washington,Donald Trump,118478,0.5727310081454089
pennsylvania,wayne,Donald Trump,28089,0.5468935573684313
pennsylvania,westmoreland,Donald Trump,205183,0.5880870968389132
pennsylvania,wyoming,Donald Trump,14858,0.5545271329402105
pennsylvania,york,Donald Trump,238471,0.5310472143910141
rhode island,bristol,Joe Biden,11657,0.2404546298397244
rhode island,newport,Joe Biden,10712,0.13050364269876466
rhode island,providence,Joe Biden,57167,0.08947288517852475
south carolina,abbeville,Donald Trump,12433,0.506910751416806
south carolina,aiken,Donald Trump,85185,0.4985310641883983
south carolina,allendale,Joe Biden,3593,0.41355893186003684
south carolina,anderson,Donald Trump,96093,0.47439745653096893
south carolina,bamberg,Joe Biden,6482,0.46082752737096544
south carolina,barnwell,Donald Trump,10321,0.4946324163711301
south carolina,beaufort,Donald Trump,97835,0.5092337160762432
south carolina,berkeley,Donald Trump,104458,0.4583360756799923
south carolina,calhoun,Donald Trump,8291,0.5697107125678554
south carolina,charleston,Joe Biden,218857,0.5319732818675469
south carolina,cherokee,Donald Trump,25270,0.4410122164048866
south carolina,chester,Donald Trump,15757,0.48868006450812557
south carolina,chesterfield,Donald Trump,18876,0.4134939759036145
south carolina,clarendon,Donald Trump,16733,0.4958660542302563
south carolina,colleton,Donald Trump,19283,0.5117976484327308
south carolina,darlington,Donald Trump,32417,0.48661022546458915
south carolina,dillon,Donald Trump,13101,0.42983693690737884
south carolina,dorchester,Donald Trump,77278,0.4746543495752692
south carolina,edgefield,Donald Trump,13304,0.4880410858400587
south carolina,fairfield,Joe Biden,12136,0.5430706582539043
south carolina,florence,Donald Trump,64510,0.46647335729212613
south carolina,georgetown,Donald Trump,36668,0.5850031908104658
south carolina,greenville,Donald Trump,258155,0.4930931997814884
south carolina,greenwood,Donald Trump,32006,0.4519919221589866
south carolina,hampton,Joe Biden,9305,0.48408074081781294
south carolina,horry,Donald Trump,179744,0.5076352585990211
south carolina,jasper,Joe Biden,14394,0.47863532071958237
south carolina,kershaw,Donald Trump,33629,0.5053117158269598
south carolina,lancaster,Donald Trump,49868,0.5087948414479859
south carolina,laurens,Donald Trump,30488,0.4517209192064362
south carolina,lee,Joe Biden,8431,0.5010102210601378
south carolina,lexington,Donald Trump,144568,0.48390962343096233
south carolina,marion,Joe Biden,14704,0.47962944841308675
south carolina,marlboro,Joe Biden,11446,0.43824182556091584
south carolina,mccormick,Donald Trump,5697,0.6020289548768889
south carolina,newberry,Donald Trump,18631,0.4846774193548387
south carolina,oconee,Donald Trump,40668,0.5112513514193046
south carolina,orangeburg,Joe Biden,41205,0.4781549173194082
south carolina,pickens,Donald Trump,57546,0.4535323602660698
south carolina,richland,Joe Biden,193822,0.46618834469007286
south carolina,saluda,Donald Trump,9274,0.45298686074341815
south carolina,spartanburg,Donald Trump,148655,0.46485920227652955
south carolina,sumter,Joe Biden,48920,0.4583915068262104
south carolina,union,Donald Trump,13257,0.4853199589983892
south carolina,williamsburg,Joe Biden,15985,0.5263764488935722
south carolina,york,Donald Trump,144050,0.5126717655056072
south dakota,aurora,Donald Trump,1405,0.5107233733187931
south dakota,beadle,Donald Trump,7081,0.3837316425513467
south dakota,bennett,Donald Trump,1183,0.3515601783060921
south dakota,bon homme,Donald Trump,3001,0.43486451238950874
south dakota,brookings,Donald Trump,14567,0.41528636998603075
south dakota,brown,Donald Trump,17547,0.4517881510852494
south dakota,brule,Donald Trump,2490,0.4700774023031905
south dakota,buffalo,Joe Biden,549,0.2798165137614679
south dakota,butte,Donald Trump,4802,0.46044683095215266
south dakota,campbell,Donald Trump,873,0.6344476744186046
south dakota,charles mix,Donald Trump,3783,0.4071244080929832
south dakota,clark,Donald Trump,1850,0.49518201284796576
south dakota,clay,Joe Biden,5698,0.40497512437810945
south dakota,codington,Donald Trump,13161,0.46988467992431004
south dakota,corson,Donald Trump,1283,0.3139990210474792
south dakota,custer,Donald Trump,5494,0.6123495318769505
south dakota,davison,Donald Trump,8454,0.4275094816687737
south dakota,day,Donald Trump,2964,0.5464601769911505
south dakota,deuel,Donald Trump,2350,0.5401057228223397
south dakota,dewey,Joe Biden,1966,0.3336727766463001
south dakota,douglas,Donald Trump,1707,0.5843889079082506
south dakota,edmunds,Donald Trump,1985,0.5184121180464873
south dakota,fall river,Donald Trump,4042,0.6021152986742142
south dakota,faulk,Donald Trump,1182,0.514136581122227
south dakota,grant,Donald Trump,3745,0.5310550198525241
south dakota,gregory,Donald Trump,2258,0.5395459976105137
south dakota,haakon,Donald Trump,1137,0.5987361769352291
south dakota,hamlin,Donald Trump,3083,0.5001622323166774
south dakota,hand,Donald Trump,1836,0.5753682231275462
south dakota,hanson,Donald Trump,2388,0.6915725456125109
south dakota,harding,Donald Trump,813,0.6263482280431433
south dakota,hughes,Donald Trump,8723,0.4977176765947735
south dakota,hutchinson,Donald Trump,3767,0.5166643807433823
south dakota,hyde,Donald Trump,710,0.5457340507302075
south dakota,jackson,Donald Trump,1115,0.33343301435406697
south dakota,jerauld,Donald Trump,1006,0.49975161450571287
south dakota,jones,Donald Trump,599,0.6633444075304541
south dakota,kingsbury,Donald Trump,2779,0.5626645069852196
south dakota,lake,Donald Trump,5873,0.45893568805188717
south dakota,lawrence,Donald Trump,13828,0.5350564928029716
south dakota,lincoln,Donald Trump,32396,0.5299698992278498
south dakota,lyman,Donald Trump,1597,0.42237503306003704
south dakota,marshall,Donald Trump,2178,0.4413373860182371
south dakota,mccook,Donald Trump,2900,0.519155030433226
south dakota,mcpherson,Donald Trump,1324,0.5565363598150483
south dakota,meade,Donald Trump,13670,0.4824932938020613
south dakota,mellette,Donald Trump,769,0.37311984473556525
south dakota,miner,Donald Trump,1138,0.5135379061371841
south dakota,minnehaha,Donald Trump,92326,0.47804115277475745
south dakota,moody,Donald Trump,3206,0.48753041362530414
south dakota,oglala lakota,Joe Biden,3200,0.22571771178669675
south dakota,pennington,Donald Trump,57518,0.5055416392001758
south dakota,perkins,Donald Trump,1669,0.5825479930191972
south dakota,potter,Donald Trump,1380,0.6409660938225732
south dakota,roberts,Donald Trump,4307,0.4143736771214162
south dakota,sanborn,Donald Trump,1185,0.5055460750853242
south dakota,spink,Donald Trump,3163,0.49607904642409034
south dakota,stanley,Donald Trump,1652,0.5332472562943835
south dakota,sully,Donald Trump,930,0.6685837526959022
south dakota,todd,Joe Biden,2539,0.24948413088336444
south dakota,tripp,Donald Trump,2696,0.49549715125895977
south dakota,turner,Donald Trump,4548,0.5424618320610687
south dakota,union,Donald Trump,8855,0.5557996485061512
south dakota,walworth,Donald Trump,2580,0.47470101195952163
south dakota,yankton,Donald Trump,10900,0.47777680371701586
south dakota,ziebach,Joe Biden,906,0.32873730043541366
tennessee,anderson,Donald Trump,35570,0.4620800748265738
tennessee,bedford,Donald Trump,19088,0.38396395309074083
tennessee,benton,Donald Trump,7260,0.44925742574257427
tennessee,bledsoe,Donald Trump,5758,0.3822357939458311
tennessee,blount,Donald Trump,66609,0.5004883986535225
tennessee,bradley,Donald Trump,45865,0.4242438257330497
tennessee,campbell,Donald Trump,14933,0.3748054816525275
tennessee,cannon,Donald Trump,6557,0.4467229867829405
tennessee,carroll,Donald Trump,11905,0.42874635358519103
tennessee,carter,Donald Trump,24492,0.4343246262701495
tennessee,cheatham,Donald Trump,20260,0.49819263776526423
tennessee,chester,Donald Trump,7584,0.4384575359888998
tennessee,claiborne,Donald Trump,12945,0.4050502205951375
tennessee,clay,Donald Trump,3506,0.4604070912672357
tennessee,cocke,Donald Trump,14859,0.4127041439840018
tennessee,coffee,Donald Trump,24282,0.4296178343949045
tennessee,crockett,Donald Trump,6114,0.42965565706254394
tennessee,cumberland,Donald Trump,32279,0.5333608724388632
tennessee,davidson,Joe Biden,309658,0.4461005209293749
tennessee,decatur,Donald Trump,5241,0.4493698019377519
tennessee,dekalb,Donald Trump,8513,0.4154709614446071
tennessee,dickson,Donald Trump,24323,0.4508600874916586
tennessee,dyer,Donald Trump,15079,0.40579671142926343
tennessee,fayette,Donald Trump,22984,0.558772761529672
tennessee,fentress,Donald Trump,8729,0.4712519570263996
tennessee,franklin,Donald Trump,19132,0.4532789992418499
tennessee,gibson,Donald Trump,22335,0.454582459853866
tennessee,giles,Donald Trump,13203,0.44810616345370624
tennessee,grainger,Donald Trump,10134,0.43456260720411666
tennessee,greene,Donald Trump,28087,0.40665131969479795
tennessee,grundy,Donald Trump,5855,0.43606166679079467
tennessee,hamblen,Donald Trump,24631,0.37932362090738286
tennessee,hamilton,Donald Trump,171113,0.4652287631455884
tennessee,hancock,Donald Trump,2744,0.41450151057401813
tennessee,hardeman,Donald Trump,10063,0.40171656686626744
tennessee,hardin,Donald Trump,11538,0.44978949009823793
tennessee,hawkins,Donald Trump,24824,0.43715000176099744
tennessee,haywood,Joe Biden,7439,0.42990060101710587
tennessee,henderson,Donald Trump,12020,0.42749937760073975
tennessee,henry,Donald Trump,15047,0.46520327716803217
tennessee,hickman,Donald Trump,9832,0.390499642545079
tennessee,houston,Donald Trump,3686,0.44945738324594564
tennessee,humphreys,Donald Trump,8236,0.44322462598213325
tennessee,jackson,Donald Trump,5323,0.4516375360597319
tennessee,jefferson,Donald Trump,23616,0.4333608587943848
tennessee,johnson,Donald Trump,7801,0.4385540814031932
tennessee,knox,Donald Trump,220556,0.46895578051212705
tennessee,lake,Donald Trump,2034,0.2899087799315849
tennessee,lauderdale,Donald Trump,8965,0.34974447001911596
tennessee,lawrence,Donald Trump,18718,0.4240405962575325
tennessee,lewis,Donald Trump,5609,0.45720573850668406
tennessee,lincoln,Donald Trump,15608,0.45416981900715825
tennessee,loudon,Donald Trump,29347,0.5427794628985722
tennessee,macon,Donald Trump,9487,0.3856190553613527
tennessee,madison,Donald Trump,42950,0.43833687132593074
tennessee,marion,Donald Trump,13256,0.4585740478084893
tennessee,marshall,Donald Trump,14878,0.43281454545454545
tennessee,maury,Donald Trump,46657,0.48405905360681417
tennessee,mcminn,Donald Trump,22844,0.4246570249470201
tennessee,mcnairy,Donald Trump,11275,0.4388184011831556
tennessee,meigs,Donald Trump,5532,0.44533891482853005
tennessee,monroe,Donald Trump,20797,0.44681491030185844
tennessee,montgomery,Donald Trump,76758,0.36727545898666464
tennessee,moore,Donald Trump,3539,0.5454685573366215
tennessee,morgan,Donald Trump,8228,0.38443208895949166
tennessee,obion,Donald Trump,13521,0.4496657687319166
tennessee,overton,Donald Trump,10037,0.4512836653028191
tennessee,perry,Donald Trump,3428,0.4244675581971273
tennessee,pickett,Donald Trump,2931,0.5806259904912837
tennessee,polk,Donald Trump,8360,0.49667300380228135
tennessee,putnam,Donald Trump,33593,0.4186304442644401
tennessee,rhea,Donald Trump,13637,0.41116169686736814
tennessee,roane,Donald Trump,25917,0.4855007305833427
tennessee,robertson,Donald Trump,33717,0.46951109130658797
tennessee,rutherford,Donald Trump,143878,0.4329957717020028
tennessee,scott,Donald Trump,9052,0.4101866956679355
tennessee,sequatchie,Donald Trump,7252,0.48263010781312393
tennessee,sevier,Donald Trump,43535,0.44310432569974556
tennessee,shelby,Joe Biden,382055,0.40767057276939195
tennessee,smith,Donald Trump,9051,0.44902515255246317
tennessee,stewart,Donald Trump,6296,0.45905942398833394
tennessee,sullivan,Donald Trump,74357,0.46957965998939044
tennessee,sumner,Donald Trump,92630,0.484256311329287
tennessee,tipton,Donald Trump,27308,0.4433188850468352
tennessee,trousdale,Donald Trump,3998,0.3543069833392414
tennessee,unicoi,Donald Trump,8307,0.46451937594363363
tennessee,union,Donald Trump,8123,0.40671940717003807
tennessee,van buren,Donald Trump,2921,0.49744550408719346
tennessee,warren,Donald Trump,16692,0.4043898539138019
tennessee,washington,Donald Trump,60203,0.46533719806763285
tennessee,wayne,Donald Trump,6669,0.3999880045582679
tennessee,weakley,Donald Trump,13735,0.41211593855016804
tennessee,white,Donald Trump,11895,0.4349972572682392
tennessee,williamson,Donald Trump,139016,0.5830914551280976
tennessee,wilson,Donald Trump,74330,0.5138361779934604
texas,anderson,Donald Trump,19227,0.33302156404260846
texas,andrews,Donald Trump,5863,0.31344560278000533
texas,angelina,Donald Trump,34574,0.39870841261604106
texas,aransas,Donald Trump,12290,0.5227562739259889
texas,archer,Donald Trump,4796,0.560738922015667
texas,armstrong,Donald Trump,1112,0.5892951775304717
texas,atascosa,Donald Trump,18118,0.3541923249858268
texas,austin,Donald Trump,14554,0.48461640916355886
texas,bailey,Donald Trump,1860,0.26571428571428574
texas,bandera,Donald Trump,12715,0.550147109726549
texas,bastrop,Donald Trump,36665,0.41325248244536367
texas,baylor,Donald Trump,1702,0.48503847249928755
texas,bee,Donald Trump,9420,0.28926761860893596
texas,bell,Donald Trump,127375,0.3509687978750372
texas,bexar,Joe Biden,768952,0.38379399806543774
texas,blanco,Donald Trump,7441,0.6236694325706144
texas,borden,Donald Trump,416,0.636085626911315
texas,bosque,Donald Trump,9126,0.48841316564088844
texas,bowie,Donald Trump,38261,0.41032763150839185
texas,brazoria,Donald Trump,154984,0.41410341363315734
texas,brazos,Donald Trump,85061,0.37110348107202534
texas,brewster,Donald Trump,4822,0.5239595783983484
texas,briscoe,Donald Trump,725,0.4689521345407503
texas,brooks,Joe Biden,2484,0.35020442689976033
texas,brown,Donald Trump,15969,0.4217462497358969
texas,burleson,Donald Trump,8609,0.4667895678577238
texas,burnet,Donald Trump,24717,0.5132800332260409
texas,caldwell,Donald Trump,14973,0.34291407108831073
texas,calhoun,Donald Trump,7856,0.3689995302959136
texas,callahan,Donald Trump,6832,0.48999497955963567
texas,cameron,Joe Biden,114174,0.26981092392293277
texas,camp,Donald Trump,5060,0.38643653581793186
texas,carson,Donald Trump,3122,0.5268309146135673
texas,cass,Donald Trump,13927,0.46383134616665556
texas,castro,Donald Trump,2083,0.27662682602921645
texas,chambers,Donald Trump,21652,0.4939206606291489
texas,cherokee,Donald Trump,19508,0.370550469171447
texas,childress,Donald Trump,2279,0.3119353955652888
texas,clay,Donald Trump,5741,0.548276191385732
texas,cochran,Donald Trump,1000,0.3505082369435682
texas,coke,Donald Trump,1779,0.525243578387954
texas,coleman,Donald Trump,4124,0.5044648318042814
texas,collin,Donald Trump,492216,0.4756951088689803
texas,collingsworth,Donald Trump,1218,0.41712328767123286
texas,colorado,Donald Trump,9975,0.464104592192807
texas,comal,Donald Trump,88863,0.5688724721366887
texas,comanche,Donald Trump,6086,0.44635130179684634
texas,concho,Donald Trump,1268,0.46515040352164344
texas,cooke,Donald Trump,18988,0.46023705068230847
texas,coryell,Donald Trump,23490,0.30927835051546393
texas,cottle,Donald Trump,662,0.47353361945636624
texas,crane,Donald Trump,1503,0.3133208255159475
texas,crockett,Donald Trump,1574,0.4543879907621247
texas,crosby,Donald Trump,1953,0.34042182325257103
texas,culberson,Joe Biden,864,0.3979732842008291
texas,dallam,Donald Trump,1609,0.22080417181281733
texas,dallas,Joe Biden,921638,0.34969926192821443
texas,dawson,Donald Trump,3789,0.2976901319924576
texas,deaf smith,Donald Trump,4610,0.24857112045724145
texas,delta,Donald Trump,2592,0.48621271806415306
texas,denton,Donald Trump,417964,0.4711008817558924
texas,dickens,Donald Trump,988,0.4468566259611036
texas,dimmit,Joe Biden,3666,0.36210983800869223
texas,donley,Donald Trump,1648,0.5027455765710799
texas,duval,Joe Biden,5053,0.45289952496190733
texas,eastland,Donald Trump,8292,0.4516339869281046
texas,ector,Donald Trump,44581,0.26819994826227417
