state,county,candidate,total votes
texas,rusk,trump,21368
texas,cherokee,trump,19508
texas,anderson,trump,19227
texas,navarro,trump,19121
texas,cooke,trump,18988
texas,upshur,trump,18887
texas,atascosa,trump,18118
texas,starr,biden,17525
texas,washington,trump,17418
texas,erath,trump,16853
texas,wharton,trump,16761
texas,brown,trump,15969
texas,hopkins,trump,15939
texas,gillespie,trump,15846
texas,jasper,trump,15608
texas,maverick,biden,15346
texas,val verde,trump,15272
texas,fannin,trump,15004
texas,caldwell,trump,14973
texas,hill,trump,14931
texas,austin,trump,14554
texas,cass,trump,13927
texas,matagorda,trump,13726
texas,jim wells,trump,13669
texas,fayette,trump,12941
texas,bandera,trump,12715
texas,llano,trump,12660
texas,san jacinto,trump,12638
texas,palo pinto,trump,12485
texas,grimes,trump,12413
texas,aransas,trump,12290
texas,panola,trump,11451
texas,kleberg,trump,10944
texas,milam,trump,10576
texas,titus,trump,10539
texas,lampasas,trump,10399
texas,uvalde,trump,10342
texas,howard,trump,10240
texas,la vaca,trump,10197
texas,shelby,trump,10084
texas,colorado,trump,9975
texas,montague,trump,9814
texas,tyler,trump,9660
texas,hale,trump,9584
texas,houston,trump,9437
texas,bee,trump,9420
texas,bosque,trump,9126
texas,limestone,trump,9095
texas,hutchinson,trump,8771
texas,freestone,trump,8711
texas,leon,trump,8674
texas,burleson,trump,8609
texas,eastland,trump,8292
texas,young,trump,8239
texas,de witt,trump,8118
texas,robertson,trump,8099
texas,hockley,trump,8095
texas,lee,trump,8086
texas,calhoun,trump,7856
texas,gray,trump,7782
texas,gonzales,trump,7647
texas,blanco,trump,7441
texas,trinity,trump,6938
texas,callahan,trump,6832
texas,jones,trump,6741
texas,jackson,trump,6340
texas,falls,trump,6133
texas,newton,trump,6094
texas,comanche,trump,6086
texas,rains,trump,6053
texas,gaines,trump,5995
texas,scurry,trump,5869
texas,andrews,trump,5863
texas,red river,trump,5806
texas,clay,trump,5741
texas,morris,trump,5587
texas,willacy,biden,5549
texas,moore,trump,5508
texas,sabine,trump,5487
texas,nolan,trump,5356
texas,madison,trump,5297
texas,frio,trump,5279
texas,karnes,trump,5249
texas,camp,trump,5060
texas,live oak,trump,5054
texas,duval,biden,5053
texas,franklin,trump,5009
texas,somervell,trump,4947
texas,marion,trump,4864
texas,brewster,trump,4822
texas,archer,trump,4796
texas,pecos,trump,4668
texas,deaf smith,trump,4610
texas,wilbarger,trump,4524
texas,runnels,trump,4409
texas,lamb,trump,4408
texas,zavala,biden,4379
texas,hamilton,trump,4349
texas,coleman,trump,4124
texas,ward,trump,4060
texas,san augustine,trump,4002
texas,goliad,trump,3988
texas,zapata,trump,3874
texas,stephens,trump,3800
texas,dawson,trump,3789
texas,jack,trump,3782
texas,reeves,trump,3687
texas,dimmit,biden,3666
texas,terry,trump,3612
texas,mcculloch,trump,3436
texas,refugio,trump,3366
texas,ochiltree,trump,3156
texas,carson,trump,3122
texas,parmer,trump,2650
texas,yoakum,trump,2631
texas,san saba,trump,2602
texas,delta,trump,2592
texas,mitchell,trump,2579
texas,mills,trump,2505
texas,brooks,biden,2484
texas,la salle,trump,2406
texas,swisher,trump,2355
texas,wheeler,trump,2337
texas,lynn,trump,2293
texas,kimble,trump,2292
texas,childress,trump,2279
texas,presidio,biden,2217
texas,haskell,trump,2214
texas,martin,trump,2160
texas,winkler,trump,2126
texas,castro,trump,2083
texas,hartley,trump,2078
texas,hansford,trump,2047
texas,floyd,trump,2039
texas,jim hogg,biden,2036
texas,real,trump,1982
texas,crosby,trump,1953
texas,bailey,trump,1860
texas,fisher,trump,1826
texas,coke,trump,1779
texas,hemphill,trump,1720
texas,baylor,trump,1702
texas,garza,trump,1653
texas,donley,trump,1648
texas,shackelford,trump,1628
texas,dallam,trump,1609
texas,kinney,trump,1603
texas,hardeman,trump,1580
texas,crockett,trump,1574
texas,sutton,trump,1557
texas,crane,trump,1503
texas,knox,trump,1456
texas,upton,trump,1368
texas,lipscomb,trump,1353
texas,jeff davis,trump,1305
texas,concho,trump,1268
texas,collingsworth,trump,1218
texas,hall,trump,1168
texas,hudspeth,trump,1165
texas,schleicher,trump,1159
texas,reagan,trump,1124
texas,armstrong,trump,1112
texas,edwards,trump,1066
texas,menard,trump,1028
texas,oldham,trump,1009
texas,cochran,trump,1000
texas,sherman,trump,991
texas,dickens,trump,988
texas,throckmorton,trump,899
texas,irion,trump,889
texas,culberson,biden,864
texas,stonewall,trump,736
texas,briscoe,trump,725
texas,cottle,trump,662
texas,glasscock,trump,653
texas,motley,trump,652
texas,sterling,trump,639
texas,foard,trump,551
texas,roberts,trump,550
texas,mcmullen,trump,516
texas,kent,trump,462
texas,terrell,trump,458
texas,borden,trump,416
texas,kenedy,trump,194
texas,king,trump,159
texas,loving,trump,66
utah,salt lake,biden,541175
utah,utah,trump,284480
utah,davis,trump,169895
utah,weber,trump,111442
utah,washington,trump,90476
utah,cache,trump,57571
utah,tooele,trump,31518
utah,box elder,trump,27027
utah,summit,biden,26088
utah,iron,trump,24890
utah,wasatch,trump,17581
utah,uintah,trump,15307
utah,sanpete,trump,12631
utah,sevier,trump,10363
utah,carbon,trump,9369
utah,duchesne,trump,8524
utah,san juan,trump,6878
utah,morgan,trump,6512
utah,millard,trump,6160
utah,juab,trump,5866
utah,grand,biden,5185
utah,emery,trump,4865
utah,kane,trump,4180
utah,beaver,trump,3100
utah,garfield,trump,2732
utah,wayne,trump,1621
utah,rich,trump,1363
utah,piute,trump,871
utah,daggett,trump,619
vermont,goshen,biden,126
vermont,brunswick,trump,64
vermont,lemington,biden,49
vermont,franklin,trump,754
vermont,chelsea,biden,723
vermont,fairlee,biden,621
vermont,grafton,biden,405
vermont,landgrove,biden,134
vermont,burlington,biden,22218
vermont,essex,biden,13414
vermont,south burlington,biden,12670
vermont,colchester,biden,9594
vermont,rutland,biden,8000
vermont,bennington,biden,7096
vermont,williston,biden,6873
vermont,brattleboro,biden,6663
vermont,hartford,biden,6264
vermont,milton,biden,6168
vermont,shelburne,biden,5419
vermont,montpelier,biden,5185
vermont,barre town,biden,4766
vermont,springfield,biden,4516
vermont,middlebury,biden,4331
vermont,barre,biden,3807
vermont,st. albans town,biden,3794
vermont,winooski,biden,3701
vermont,jericho,biden,3662
vermont,waterbury,biden,3498
vermont,stowe,biden,3406
vermont,st. johnsbury,biden,3377
vermont,swanton,biden,3228
vermont,morristown,biden,3197
vermont,hinesburg,biden,3084
vermont,st. albans,biden,3057
vermont,fairfax,biden,2996
vermont,richmond,biden,2941
vermont,georgia,biden,2917
vermont,charlotte,biden,2886
vermont,manchester,biden,2785
vermont,randolph,biden,2586
vermont,norwich,biden,2570
vermont,rockingham,biden,2519
vermont,derby,trump,2515
vermont,rutland town,biden,2486
vermont,northfield,biden,2465
vermont,lyndon,biden,2440
vermont,bristol,biden,2245
vermont,shaftsbury,biden,2225
vermont,underhill,biden,2224
vermont,cambridge,biden,2199
vermont,hartland,biden,2198
vermont,brandon,biden,2184
vermont,castleton,biden,2161
vermont,woodstock,biden,2109
vermont,thetford,biden,1910
vermont,windsor,biden,1890
vermont,williamstown,trump,1862
vermont,newport,biden,1842
vermont,ferrisburg,biden,1830
vermont,weathersfield,biden,1792
vermont,westminster,biden,1789
vermont,pownal,biden,1778
vermont,chester,biden,1772
vermont,east montpelier,biden,1764
vermont,pittsford,biden,1737
vermont,hyde park,biden,1731
vermont,highgate,trump,1726
vermont,poultney,biden,1664
vermont,johnson,biden,1589
vermont,hardwick,biden,1577
vermont,berlin,biden,1534
vermont,putney,biden,1515
vermont,bradford,biden,1494
vermont,royalton,biden,1486
vermont,arlington,biden,1485
vermont,vergennes,biden,1478
vermont,clarendon,trump,1469
vermont,danville,biden,1469
vermont,westford,biden,1425
vermont,dorset,biden,1413
vermont,grand isle,biden,1409
vermont,huntington,biden,1405
vermont,monkton,biden,1403
vermont,dummerston,biden,1357
vermont,guilford,biden,1354
vermont,south hero,biden,1309
vermont,fair haven,trump,1308
vermont,vernon,biden,1300
vermont,wallingford,biden,1298
vermont,barton,biden,1296
vermont,enosburgh,biden,1274
vermont,warren,biden,1264
vermont,waitsfield,biden,1248
vermont,middlesex,biden,1243
vermont,ludlow,biden,1237
vermont,newbury,biden,1214
vermont,moretown,biden,1185
vermont,new haven,biden,1172
vermont,west rutland,trump,1167
vermont,wilmington,biden,1156
vermont,calais,biden,1148
vermont,bethel,biden,1147
vermont,newfane,biden,1141
vermont,fairfield,biden,1140
vermont,londonderry,biden,1118
vermont,barnet,biden,1095
vermont,alburgh,biden,1079
vermont,starksboro,biden,1023
vermont,sheldon,trump,1015
vermont,fayston,biden,971
vermont,marshfield,biden,964
vermont,lincoln,biden,959
vermont,proctor,biden,955
vermont,dover,biden,948
vermont,richford,trump,942
vermont,burke,biden,924
vermont,wolcott,biden,923
vermont,duxbury,biden,914
vermont,sharon,biden,894
vermont,cabot,biden,892
vermont,pawlet,biden,887
vermont,addison,biden,870
vermont,tunbridge,biden,863
vermont,chittenden,biden,853
vermont,brookfield,biden,852
vermont,cornwall,biden,850
vermont,mount holly,biden,848
vermont,west windsor,biden,841
vermont,killington,biden,836
vermont,waterford,biden,831
vermont,corinth,biden,830
vermont,fletcher,biden,824
vermont,plainfield,biden,814
vermont,strafford,biden,800
vermont,troy,trump,795
vermont,cavendish,biden,792
vermont,mendon,biden,780
vermont,bolton,biden,778
vermont,newport town,trump,776
vermont,whitingham,biden,775
vermont,craftsbury,biden,774
vermont,townshend,biden,769
vermont,montgomery,biden,756
vermont,danby,trump,755
vermont,orwell,biden,752
vermont,shoreham,biden,742
vermont,wells,trump,742
vermont,bridport,biden,738
vermont,rochester,biden,732
vermont,braintree,biden,717
vermont,berkshire,trump,711
vermont,north hero,biden,705
vermont,bakersfield,biden,696
vermont,shrewsbury,biden,690
vermont,pomfret,biden,679
vermont,salisbury,biden,676
vermont,winhall,biden,674
vermont,irasburg,trump,673
vermont,barnard,biden,669
vermont,glover,biden,666
vermont,sunderland,biden,652
vermont,ryegate,biden,648
vermont,marlboro,biden,646
vermont,topsham,trump,646
vermont,eden,trump,634
vermont,lunenburg,trump,633
vermont,concord,trump,630
vermont,worcester,biden,624
vermont,brighton,trump,619
vermont,weybridge,biden,612
vermont,orange,trump,610
vermont,washington,biden,609
vermont,elmore,biden,606
vermont,bridgewater,biden,601
vermont,woodbury,biden,588
vermont,walden,biden,586
vermont,benson,trump,583
vermont,jamaica,biden,581
vermont,coventry,trump,568
vermont,groton,trump,549
vermont,middletown springs,biden,549
vermont,leicester,biden,542
vermont,charleston,trump,541
vermont,albany,biden,540
vermont,stamford,trump,539
vermont,sutton,trump,539
vermont,peacham,biden,519
vermont,canaan,trump,498
vermont,halifax,biden,492
vermont,wardsboro,biden,492
vermont,greensboro,biden,491
vermont,brownington,trump,490
vermont,lowell,trump,487
vermont,stockbridge,biden,477
vermont,weston,biden,456
vermont,waterville,biden,454
vermont,st. george,biden,453
vermont,wheelock,biden,452
vermont,reading,biden,445
vermont,rupert,biden,437
vermont,roxbury,biden,433
vermont,readsboro,trump,431
vermont,vershire,biden,428
vermont,hubbardton,biden,427
vermont,panton,biden,420
vermont,morgan,trump,401
vermont,sudbury,biden,388
vermont,sheffield,biden,374
vermont,plymouth,biden,371
vermont,ripton,biden,369
vermont,andover,biden,365
vermont,holland,trump,358
vermont,west fairlee,biden,357
vermont,isle la motte,biden,349
vermont,westfield,biden,349
vermont,newark,biden,346
vermont,tinmouth,biden,341
vermont,pittsfield,biden,332
vermont,brookline,biden,329
vermont,kirby,biden,329
vermont,waltham,biden,326
vermont,peru,biden,300
vermont,jay,biden,294
vermont,windham,biden,282
vermont,ira,tied,262
vermont,sandgate,biden,253
vermont,westmore,biden,240
vermont,whiting,biden,218
vermont,athens,biden,214
vermont,woodford,trump,196
vermont,stratton,biden,190
vermont,belvidere,trump,176
vermont,guildhall,trump,174
vermont,hancock,biden,171
vermont,granville,biden,169
vermont,west haven,biden,151
vermont,maidstone,trump,145
vermont,baltimore,trump,143
vermont,east haven,biden,140
vermont,bloomfield,trump,130
vermont,mount tabor,trump,117
vermont,stannard,biden,114
vermont,norton,trump,108
vermont,searsburg,trump,64
vermont,victory,trump,55
vermont,granby,trump,43
virginia,accomack,trump,16962
virginia,fredericksburg,biden,12862
virginia,mecklenburg,trump,16204
virginia,northumberland,trump,7815
virginia,fairfax,biden,600823
virginia,prince william,biden,228056
virginia,virginia beach,biden,227561
virginia,loudoun,biden,224862
virginia,chesterfield,biden,203884
virginia,henrico,biden,183152
virginia,arlington,biden,130699
virginia,chesapeake,biden,127108
virginia,richmond city,biden,111159
virginia,norfolk,biden,89881
virginia,alexandria,biden,82508
virginia,newport news,biden,81203
virginia,stafford,biden,79625
virginia,spotsylvania,trump,75317
virginia,hanover,trump,70967
virginia,hampton,biden,65901
virginia,albemarle,biden,64657
virginia,roanoke,trump,57184
virginia,suffolk,biden,49642
virginia,james city,biden,49622
virginia,frederick,trump,48703
virginia,bedford,trump,48669
virginia,montgomery,biden,45037
virginia,portsmouth,biden,44582
virginia,rockingham,trump,43811
virginia,fauquier,trump,43661
virginia,roanoke city,biden,43323
virginia,augusta,trump,42278
virginia,york,trump,38787
virginia,lynchburg,biden,36363
virginia,pittsylvania,trump,34227
virginia,campbell,trump,29892
virginia,franklin,trump,29702
virginia,washington,trump,28685
virginia,culpeper,trump,27116
virginia,henry,trump,26105
virginia,charlottesville,biden,24205
virginia,shenandoah,trump,23684
virginia,isle of wight,trump,23456
virginia,gloucester,trump,22282
virginia,louisa,trump,21915
virginia,warren,trump,21147
virginia,botetourt,trump,21120
virginia,orange,trump,20742
virginia,tazewell,trump,20134
virginia,powhatan,trump,19730
virginia,danville,biden,19389
virginia,halifax,trump,18248
virginia,prince george,trump,17432
virginia,pulaski,trump,17376
virginia,harrisonburg,biden,17086
virginia,amherst,trump,17005
virginia,manassas,biden,16968
virginia,goochland,trump,16950
virginia,wise,trump,16615
virginia,caroline,trump,16288
virginia,fluvanna,trump,15840
virginia,carroll,trump,15651
virginia,dinwiddie,trump,15092
virginia,wythe,trump,15072
virginia,new kent,trump,14463
virginia,king george,trump,14224
virginia,smyth,trump,14136
virginia,petersburg,biden,14118
virginia,fairfax city,biden,13483
virginia,russell,trump,13386
virginia,salem,trump,13051
virginia,staunton,biden,12990
virginia,page,trump,12514
virginia,rockbridge,trump,12373
virginia,winchester,biden,12106
virginia,greene,trump,11311
virginia,scott,trump,10869
virginia,king william,trump,10736
virginia,waynesboro,trump,10717
virginia,buchanan,trump,9953
virginia,lee,trump,9946
virginia,westmoreland,trump,9933
virginia,southampton,trump,9786
virginia,hopewell,biden,9608
virginia,prince edward,biden,9574
virginia,patrick,trump,9534
virginia,floyd,trump,9408
virginia,clarke,trump,9337
virginia,nelson,trump,9316
virginia,appomattox,trump,9268
virginia,giles,trump,9176
virginia,colonial heights,trump,9146
virginia,falls church,biden,8819
virginia,alleghany,trump,8203
virginia,grayson,trump,8131
virginia,madison,trump,8129
virginia,buckingham,trump,8126
virginia,brunswick,biden,7948
virginia,amelia,trump,7893
virginia,poquoson,trump,7857
virginia,bristol,trump,7806
virginia,dickenson,trump,7303
virginia,lancaster,trump,7152
virginia,nottoway,trump,7078
virginia,williamsburg,biden,6883
virginia,middlesex,trump,6785
virginia,northampton,biden,6732
virginia,radford,biden,6320
virginia,charlotte,trump,6191
virginia,essex,trump,6178
virginia,manassas park,biden,6087
virginia,martinsville,biden,6013
virginia,lunenburg,trump,6000
virginia,mathews,trump,5826
virginia,cumberland,trump,5310
virginia,sussex,biden,5088
virginia,rappahannock,trump,4978
virginia,greensville,biden,4574
virginia,surry,biden,4471
virginia,charles city,biden,4441
virginia,king and queen,trump,4115
virginia,richmond,trump,4102
virginia,franklin city,biden,4058
virginia,bland,trump,3479
virginia,craig,trump,3169
virginia,buena vista,trump,2776
virginia,lexington,biden,2762
virginia,galax,trump,2638
virginia,covington,trump,2603
virginia,bath,trump,2501
virginia,emporia,biden,2381
virginia,norton,trump,1601
virginia,highland,trump,1533
washington,king,biden,1210507
washington,pierce,biden,464081
washington,snohomish,biden,438796
washington,spokane,trump,295430
washington,clark,biden,275403
washington,thurston,biden,168134
washington,kitsap,biden,158672
washington,whatcom,biden,138620
washington,benton,trump,103033
washington,yakima,trump,96193
washington,skagit,biden,73423
washington,cowlitz,trump,60280
washington,island,biden,53925
washington,clallam,biden,49264
washington,lewis,trump,45309
washington,chelan,trump,43306
washington,grays harbor,trump,38441
washington,grant,trump,37680
washington,mason,trump,37303
washington,franklin,trump,32404
washington,walla walla,trump,31261
washington,stevens,trump,28430
washington,kittitas,trump,26364
washington,jefferson,biden,24792
washington,douglas,trump,21308
washington,okanogan,trump,21282
washington,whitman,biden,21126
washington,pacific,trump,14064
washington,klickitat,trump,13560
washington,san juan,biden,13197
washington,asotin,trump,11951
washington,pend oreille,trump,8553
washington,skamania,trump,7312
washington,lincoln,trump,7033
washington,adams,trump,5862
washington,ferry,trump,4367
washington,wahkiakum,trump,2981
washington,columbia,trump,2495
washington,garfield,trump,1489
west virginia,kanawha,trump,82244
west virginia,berkeley,trump,51535
west virginia,monongalia,trump,42072
west virginia,wood,trump,38762
west virginia,cabell,trump,37360
west virginia,raleigh,trump,33106
west virginia,harrison,trump,30465
west virginia,putnam,trump,28501
west virginia,jefferson,trump,27703
west virginia,marion,trump,25794
west virginia,mercer,trump,25134
west virginia,ohio,trump,19898
west virginia,wayne,trump,16947
west virginia,fayette,trump,16862
west virginia,greenbrier,trump,15850
west virginia,preston,trump,14572
west virginia,marshall,trump,14080
west virginia,hancock,trump,13800
west virginia,jackson,trump,13508
west virginia,logan,trump,13026
west virginia,mineral,trump,12872
west virginia,randolph,trump,12200
west virginia,mason,trump,11203
west virginia,brooke,trump,10656
west virginia,nicholas,trump,10630
west virginia,upshur,trump,10221
west virginia,hampshire,trump,10086
west virginia,mingo,trump,10022
west virginia,boone,trump,9012
west virginia,morgan,trump,8695
west virginia,wyoming,trump,8592
west virginia,lincoln,trump,7830
west virginia,lewis,trump,7457
west virginia,taylor,trump,7383
west virginia,barbour,trump,6677
west virginia,wetzel,trump,6667
west virginia,mcdowell,trump,6527
west virginia,monroe,trump,6490
west virginia,hardy,trump,6331
west virginia,roane,trump,5763
west virginia,braxton,trump,5664
west virginia,summers,trump,5585
west virginia,grant,trump,5509
west virginia,ritchie,trump,4283
west virginia,pocahontas,trump,4008
west virginia,tyler,trump,3922
west virginia,tucker,trump,3844
west virginia,pendleton,trump,3659
west virginia,pleasants,trump,3491
west virginia,webster,trump,3402
west virginia,clay,trump,3365
west virginia,doddridge,trump,3101
west virginia,calhoun,trump,2971
west virginia,gilmer,trump,2662
west virginia,wirt,trump,2653
wisconsin,pierce,trump,23317
wisconsin,milwaukee,biden,458971
wisconsin,dane,biden,344791
wisconsin,waukesha,trump,267996
wisconsin,brown,trump,144017
wisconsin,outagamie,trump,108022
wisconsin,racine,trump,106451
wisconsin,winnebago,trump,94032
wisconsin,kenosha,trump,88738
wisconsin,washington,trump,88070
wisconsin,rock,biden,85360
wisconsin,marathon,trump,76751
wisconsin,la crosse,biden,67884
wisconsin,sheboygan,trump,66011
wisconsin,ozaukee,trump,61486
wisconsin,eau claire,biden,58275
wisconsin,walworth,trump,57600
wisconsin,fond du lac,trump,57251
wisconsin,st. croix,trump,56707
wisconsin,dodge,trump,48436
wisconsin,jefferson,trump,47979
wisconsin,manitowoc,trump,44829
wisconsin,wood,trump,41298
wisconsin,portage,biden,40603
wisconsin,sauk,biden,36203
wisconsin,chippewa,trump,35938
wisconsin,columbia,trump,33869
wisconsin,calumet,trump,30774
wisconsin,waupaca,trump,29130
wisconsin,polk,trump,26371
wisconsin,grant,trump,25608
wisconsin,barron,trump,25346
wisconsin,douglas,biden,24677
wisconsin,oneida,trump,24159
wisconsin,dunn,trump,23524
wisconsin,oconto,trump,23215
wisconsin,marinette,trump,22979
wisconsin,shawano,trump,22615
wisconsin,monroe,trump,22611
wisconsin,green,biden,21406
wisconsin,door,biden,20117
wisconsin,lincoln,trump,16497
wisconsin,vernon,trump,15923
wisconsin,trempealeau,trump,15380
wisconsin,vilas,trump,15369
wisconsin,clark,trump,14898
wisconsin,iowa,biden,13992
wisconsin,juneau,trump,13709
wisconsin,waushara,trump,13568
wisconsin,kewaunee,trump,12095
wisconsin,adams,trump,11818
wisconsin,langlade,trump,11165
wisconsin,bayfield,biden,10880
wisconsin,taylor,trump,10686
wisconsin,green lake,trump,10671
wisconsin,sawyer,trump,10510
wisconsin,washburn,trump,10378
wisconsin,jackson,trump,10184
wisconsin,burnett,trump,10141
wisconsin,marquette,trump,9065
wisconsin,richland,trump,9014
wisconsin,ashland,biden,8757
wisconsin,crawford,trump,8695
wisconsin,lafayette,trump,8555
wisconsin,price,trump,8546
wisconsin,rusk,trump,7886
wisconsin,buffalo,trump,7816
wisconsin,forest,trump,5053
wisconsin,pepin,trump,4144
wisconsin,iron,trump,4010
wisconsin,florence,trump,2940
wisconsin,menominee,biden,1590
wyoming,laramie,trump,44982
wyoming,natrona,trump,35202
wyoming,campbell,trump,19566
wyoming,albany,biden,18617
wyoming,fremont,trump,18111
wyoming,park,trump,16717
wyoming,sweetwater,trump,16603
wyoming,sheridan,trump,16428
wyoming,teton,biden,14677
wyoming,lincoln,trump,10468
wyoming,uinta,trump,9402
wyoming,converse,trump,6970
wyoming,carbon,trump,6664
wyoming,goshen,trump,6241
wyoming,big horn,trump,5752
wyoming,sublette,trump,4970
wyoming,platte,trump,4923
wyoming,johnson,trump,4914
wyoming,crook,trump,4119
wyoming,washakie,trump,4012
wyoming,weston,trump,3542
wyoming,hot springs,trump,2577
wyoming,niobrara,trump,1308
