state,county,candidate,candidate votes,total votes
tennessee,blount,Hillary Clinton,12100,52208
tennessee,bradley,Hillary Clinton,7070,38666
tennessee,campbell,Hillary Clinton,2248,12532
tennessee,cannon,Hillary Clinton,1127,5314
tennessee,carroll,Hillary Clinton,2327,10384
tennessee,carter,Hillary Clinton,3453,21084
tennessee,cheatham,Hillary Clinton,3878,15924
tennessee,chester,Hillary Clinton,1243,6507
tennessee,claiborne,Hillary Clinton,1832,10740
tennessee,clay,Hillary Clinton,707,2920
tennessee,cocke,Hillary Clinton,1981,12126
tennessee,coffee,Hillary Clinton,4743,19971
tennessee,crockett,Hillary Clinton,1303,5397
tennessee,cumberland,Hillary Clinton,5202,26360
tennessee,davidson,Hillary Clinton,148864,249068
tennessee,decatur,Hillary Clinton,894,4592
tennessee,dekalb,Hillary Clinton,1569,6955
tennessee,dickson,Hillary Clinton,4722,18699
tennessee,dyer,Hillary Clinton,2816,13336
tennessee,fayette,Hillary Clinton,5874,19394
tennessee,fentress,Hillary Clinton,1100,7333
tennessee,franklin,Hillary Clinton,4374,16404
tennessee,gibson,Hillary Clinton,5258,19547
tennessee,giles,Hillary Clinton,2917,11137
tennessee,grainger,Hillary Clinton,1154,8008
tennessee,greene,Hillary Clinton,4216,23583
tennessee,grundy,Hillary Clinton,999,4763
tennessee,hamblen,Hillary Clinton,4075,20692
tennessee,hamilton,Hillary Clinton,55316,142408
tennessee,hancock,Hillary Clinton,322,2231
tennessee,hardeman,Hillary Clinton,4185,9273
tennessee,hardin,Hillary Clinton,1622,9949
tennessee,hawkins,Hillary Clinton,3507,20774
tennessee,haywood,Hillary Clinton,3711,6834
tennessee,henderson,Hillary Clinton,1800,10217
tennessee,henry,Hillary Clinton,3063,12945
tennessee,hickman,Hillary Clinton,1824,7813
tennessee,houston,Hillary Clinton,866,3168
tennessee,humphreys,Hillary Clinton,1967,7153
tennessee,jackson,Hillary Clinton,1129,4466
tennessee,jefferson,Hillary Clinton,3494,19072
tennessee,johnson,Hillary Clinton,988,6579
tennessee,knox,Hillary Clinton,62878,180697
tennessee,lake,Hillary Clinton,577,1970
tennessee,lauderdale,Hillary Clinton,3056,8087
tennessee,lawrence,Hillary Clinton,2821,15666
tennessee,lewis,Hillary Clinton,890,4622
tennessee,lincoln,Hillary Clinton,2554,13348
tennessee,loudon,Hillary Clinton,4919,23391
tennessee,mcminn,Hillary Clinton,3510,18755
tennessee,mcnairy,Hillary Clinton,1848,10038
tennessee,macon,Hillary Clinton,1072,7504
tennessee,madison,Hillary Clinton,15448,38120
tennessee,marion,Hillary Clinton,2832,10862
tennessee,marshall,Hillary Clinton,2852,11455
tennessee,maury,Hillary Clinton,10038,35369
tennessee,meigs,Hillary Clinton,856,4320
tennessee,monroe,Hillary Clinton,3186,17093
tennessee,montgomery,Hillary Clinton,21699,57620
tennessee,moore,Hillary Clinton,496,2926
tennessee,morgan,Hillary Clinton,1054,6705
tennessee,obion,Hillary Clinton,2426,12249
tennessee,overton,Hillary Clinton,1945,8229
tennessee,perry,Hillary Clinton,597,2855
tennessee,pickett,Hillary Clinton,536,2615
tennessee,polk,Hillary Clinton,1252,6520
tennessee,putnam,Hillary Clinton,6851,27212
tennessee,rhea,Hillary Clinton,1942,11062
tennessee,roane,Hillary Clinton,4837,21669
tennessee,robertson,Hillary Clinton,6637,27113
tennessee,rutherford,Hillary Clinton,36706,107436
tennessee,scott,Hillary Clinton,934,7123
tennessee,sequatchie,Hillary Clinton,1053,5694
tennessee,sevier,Hillary Clinton,6297,36312
tennessee,shelby,Hillary Clinton,208992,337383
tennessee,smith,Hillary Clinton,1689,7436
tennessee,stewart,Hillary Clinton,1222,5299
tennessee,sullivan,Hillary Clinton,12578,62278
tennessee,sumner,Hillary Clinton,18161,71505
tennessee,tipton,Hillary Clinton,5785,23481
tennessee,trousdale,Hillary Clinton,946,3160
tennessee,unicoi,Hillary Clinton,1262,7195
tennessee,union,Hillary Clinton,1012,6247
tennessee,van buren,Hillary Clinton,539,2419
tennessee,warren,Hillary Clinton,3535,13612
tennessee,washington,Hillary Clinton,13024,49750
tennessee,wayne,Hillary Clinton,717,5857
tennessee,weakley,Hillary Clinton,2772,12184
tennessee,white,Hillary Clinton,1845,9825
tennessee,williamson,Hillary Clinton,31013,106271
tennessee,wilson,Hillary Clinton,14385,56734
texas,anderson,Hillary Clinton,3369,16977
texas,andrews,Hillary Clinton,836,4943
texas,angelina,Hillary Clinton,7538,29911
texas,aransas,Hillary Clinton,2465,10512
texas,archer,Hillary Clinton,394,4283
texas,armstrong,Hillary Clinton,70,1021
texas,atascosa,Hillary Clinton,4651,13673
texas,austin,Hillary Clinton,2320,12274
texas,bailey,Hillary Clinton,397,1793
texas,bandera,Hillary Clinton,1726,10218
texas,bastrop,Hillary Clinton,10569,28454
texas,baylor,Hillary Clinton,191,1499
texas,bee,Hillary Clinton,3444,8485
texas,bell,Hillary Clinton,37801,94994
texas,bexar,Hillary Clinton,319550,589645
texas,blanco,Hillary Clinton,1244,5685
texas,borden,Hillary Clinton,31,365
texas,bosque,Hillary Clinton,1278,7838
texas,bowie,Hillary Clinton,8838,34602
texas,brazoria,Hillary Clinton,43200,121181
texas,brazos,Hillary Clinton,23121,67211
texas,brewster,Hillary Clinton,1873,4252
texas,briscoe,Hillary Clinton,91,736
texas,brooks,Hillary Clinton,1937,2596
texas,brown,Hillary Clinton,1621,14026
texas,burleson,Hillary Clinton,1491,6960
texas,burnet,Hillary Clinton,3797,19204
texas,caldwell,Hillary Clinton,4795,12092
texas,calhoun,Hillary Clinton,2118,6965
texas,callahan,Hillary Clinton,569,5579
texas,cameron,Hillary Clinton,59402,92079
texas,camp,Hillary Clinton,1260,4542
texas,carson,Hillary Clinton,249,2964
texas,cass,Hillary Clinton,2391,12344
texas,castro,Hillary Clinton,526,1997
texas,chambers,Hillary Clinton,2948,16786
texas,cherokee,Hillary Clinton,3469,16790
texas,childress,Hillary Clinton,253,2084
texas,clay,Hillary Clinton,536,5018
texas,cochran,Hillary Clinton,190,901
texas,coke,Hillary Clinton,140,1423
texas,coleman,Hillary Clinton,388,3643
texas,collin,Hillary Clinton,140624,361419
texas,collingsworth,Hillary Clinton,145,1156
texas,colorado,Hillary Clinton,1987,8513
texas,comal,Hillary Clinton,14238,62178
texas,comanche,Hillary Clinton,789,5237
texas,concho,Hillary Clinton,148,1068
texas,cooke,Hillary Clinton,2352,15955
texas,coryell,Hillary Clinton,5064,18253
texas,cottle,Hillary Clinton,92,612
texas,crane,Hillary Clinton,299,1384
texas,crockett,Hillary Clinton,372,1395
texas,crosby,Hillary Clinton,468,1728
texas,culberson,Hillary Clinton,454,767
texas,dallam,Hillary Clinton,222,1544
texas,dallas,Hillary Clinton,461080,758973
texas,dawson,Hillary Clinton,835,3563
texas,deaf smith,Hillary Clinton,1185,4216
texas,delta,Hillary Clinton,400,2281
texas,denton,Hillary Clinton,110890,298645
texas,dewitt,Hillary Clinton,1163,6844
texas,dickens,Hillary Clinton,128,909
texas,dimmit,Hillary Clinton,2173,3225
texas,donley,Hillary Clinton,191,1465
texas,duval,Hillary Clinton,2783,4168
texas,eastland,Hillary Clinton,776,6963
texas,ector,Hillary Clinton,10249,36530
texas,edwards,Hillary Clinton,303,1073
texas,ellis,Hillary Clinton,16253,63673
texas,el paso,Hillary Clinton,147843,214008
texas,erath,Hillary Clinton,2160,13893
texas,falls,Hillary Clinton,1684,5248
texas,fannin,Hillary Clinton,2132,12044
texas,fayette,Hillary Clinton,2144,11174
texas,fisher,Hillary Clinton,403,1729
texas,floyd,Hillary Clinton,435,1959
texas,foard,Hillary Clinton,113,513
texas,fort bend,Hillary Clinton,134686,262066
texas,franklin,Hillary Clinton,665,4380
texas,freestone,Hillary Clinton,1471,7684
texas,frio,Hillary Clinton,2444,4400
texas,gaines,Hillary Clinton,597,4620
texas,galveston,Hillary Clinton,43658,122903
texas,garza,Hillary Clinton,230,1484
texas,gillespie,Hillary Clinton,2288,13214
texas,glasscock,Hillary Clinton,34,604
texas,goliad,Hillary Clinton,973,3708
texas,gonzales,Hillary Clinton,1571,6334
texas,gray,Hillary Clinton,701,7405
texas,grayson,Hillary Clinton,10301,47416
texas,gregg,Hillary Clinton,11677,41749
texas,grimes,Hillary Clinton,2194,9533
texas,guadalupe,Hillary Clinton,18391,57822
texas,hale,Hillary Clinton,2101,8858
texas,hall,Hillary Clinton,164,1091
texas,hamilton,Hillary Clinton,479,3620
texas,hansford,Hillary Clinton,171,1947
texas,hardeman,Hillary Clinton,249,1513
texas,hardin,Hillary Clinton,2780,22780
texas,harris,Hillary Clinton,707914,1312112
texas,harrison,Hillary Clinton,7151,26548
texas,hartley,Hillary Clinton,173,1952
texas,haskell,Hillary Clinton,314,1770
texas,hays,Hillary Clinton,33224,72164
texas,hemphill,Hillary Clinton,181,1695
texas,henderson,Hillary Clinton,5669,30045
texas,hidalgo,Hillary Clinton,118809,173437
texas,hill,Hillary Clinton,2547,12970
texas,hockley,Hillary Clinton,1260,7311
texas,hood,Hillary Clinton,4008,26262
texas,hopkins,Hillary Clinton,2510,13538
texas,houston,Hillary Clinton,1978,8353
texas,howard,Hillary Clinton,1770,8723
texas,hudspeth,Hillary Clinton,324,871
texas,hunt,Hillary Clinton,6396,31554
texas,hutchinson,Hillary Clinton,854,8155
texas,irion,Hillary Clinton,90,766
texas,jack,Hillary Clinton,314,3350
texas,jackson,Hillary Clinton,904,5302
texas,jasper,Hillary Clinton,2590,13419
texas,jeff davis,Hillary Clinton,422,1191
texas,jefferson,Hillary Clinton,42443,87618
texas,jim hogg,Hillary Clinton,1635,2119
texas,jim wells,Hillary Clinton,6694,12379
texas,johnson,Hillary Clinton,10988,57606
texas,jones,Hillary Clinton,936,5960
texas,karnes,Hillary Clinton,1145,4198
texas,kaufman,Hillary Clinton,10278,41265
texas,kendall,Hillary Clinton,3643,20120
texas,kenedy,Hillary Clinton,99,186
texas,kent,Hillary Clinton,59,434
texas,kerr,Hillary Clinton,4681,23297
texas,kimble,Hillary Clinton,206,1952
texas,king,Hillary Clinton,5,159
texas,kinney,Hillary Clinton,458,1430
texas,kleberg,Hillary Clinton,4716,9512
texas,knox,Hillary Clinton,247,1367
texas,lamar,Hillary Clinton,3583,18611
texas,lamb,Hillary Clinton,771,3995
texas,lampasas,Hillary Clinton,1483,8205
texas,la salle,Hillary Clinton,1129,2059
texas,lavaca,Hillary Clinton,1170,8661
texas,lee,Hillary Clinton,1372,6535
texas,leon,Hillary Clinton,909,7439
texas,liberty,Hillary Clinton,4862,24267
texas,limestone,Hillary Clinton,1778,7739
texas,lipscomb,Hillary Clinton,135,1332
texas,live oak,Hillary Clinton,742,4302
texas,llano,Hillary Clinton,1825,10447
texas,loving,Hillary Clinton,4,65
texas,lubbock,Hillary Clinton,28023,99013
texas,lynn,Hillary Clinton,403,2009
texas,mcculloch,Hillary Clinton,482,3103
texas,mclennan,Hillary Clinton,27063,79075
texas,mcmullen,Hillary Clinton,40,499
texas,madison,Hillary Clinton,881,4289
texas,marion,Hillary Clinton,1165,4238
texas,martin,Hillary Clinton,266,1762
texas,mason,Hillary Clinton,354,2057
texas,matagorda,Hillary Clinton,3500,12196
texas,maverick,Hillary Clinton,10397,13588
texas,medina,Hillary Clinton,4634,17246
texas,menard,Hillary Clinton,154,864
texas,midland,Hillary Clinton,10025,49212
texas,milam,Hillary Clinton,2051,8664
texas,mills,Hillary Clinton,243,2245
texas,mitchell,Hillary Clinton,354,2196
texas,montague,Hillary Clinton,885,8604
texas,montgomery,Hillary Clinton,45835,204632
texas,moore,Hillary Clinton,1098,5284
texas,morris,Hillary Clinton,1425,4973
texas,motley,Hillary Clinton,40,615
texas,nacogdoches,Hillary Clinton,6846,22622
texas,navarro,Hillary Clinton,4002,16433
texas,newton,Hillary Clinton,1156,5534
texas,nolan,Hillary Clinton,1029,4857
texas,nueces,Hillary Clinton,49198,104405
texas,ochiltree,Hillary Clinton,274,3002
texas,oldham,Hillary Clinton,78,948
texas,orange,Hillary Clinton,5735,32000
texas,palo pinto,Hillary Clinton,1708,10270
texas,panola,Hillary Clinton,1835,10416
texas,parker,Hillary Clinton,8344,56817
texas,parmer,Hillary Clinton,485,2466
texas,pecos,Hillary Clinton,1554,4185
texas,polk,Hillary Clinton,4187,19852
texas,potter,Hillary Clinton,7657,28651
texas,presidio,Hillary Clinton,1458,2208
texas,rains,Hillary Clinton,628,4701
texas,randall,Hillary Clinton,8367,54305
texas,reagan,Hillary Clinton,167,904
texas,real,Hillary Clinton,262,1681
texas,red river,Hillary Clinton,1149,5161
texas,reeves,Hillary Clinton,1659,3184
texas,refugio,Hillary Clinton,1034,2948
texas,roberts,Hillary Clinton,20,554
texas,robertson,Hillary Clinton,2203,7035
texas,rockwall,Hillary Clinton,9655,39948
texas,runnels,Hillary Clinton,453,3782
texas,rusk,Hillary Clinton,3935,18994
texas,sabine,Hillary Clinton,614,4651
texas,san augustine,Hillary Clinton,910,3569
texas,san jacinto,Hillary Clinton,2038,10343
texas,san patricio,Hillary Clinton,7871,21656
texas,san saba,Hillary Clinton,293,2357
texas,schleicher,Hillary Clinton,208,1059
texas,scurry,Hillary Clinton,733,5289
texas,shackelford,Hillary Clinton,103,1504
texas,shelby,Hillary Clinton,1758,9086
texas,sherman,Hillary Clinton,96,935
texas,smith,Hillary Clinton,22300,84768
texas,somervell,Hillary Clinton,541,3897
texas,starr,Hillary Clinton,9289,11740
texas,stephens,Hillary Clinton,348,3461
texas,sterling,Hillary Clinton,70,633
texas,stonewall,Hillary Clinton,135,701
texas,sutton,Hillary Clinton,313,1416
texas,swisher,Hillary Clinton,462,2204
texas,tarrant,Hillary Clinton,288392,668514
texas,taylor,Hillary Clinton,10085,45759
texas,terrell,Hillary Clinton,140,438
texas,terry,Hillary Clinton,753,3355
texas,throckmorton,Hillary Clinton,84,808
texas,titus,Hillary Clinton,2597,9419
texas,tom green,Hillary Clinton,9173,38479
texas,travis,Hillary Clinton,308260,468720
texas,trinity,Hillary Clinton,1154,5985
texas,tyler,Hillary Clinton,1248,8016
texas,upshur,Hillary Clinton,2380,16013
texas,upton,Hillary Clinton,286,1347
texas,uvalde,Hillary Clinton,3867,8964
texas,val verde,Hillary Clinton,6964,13617
texas,van zandt,Hillary Clinton,2799,21890
texas,victoria,Hillary Clinton,8866,31123
texas,walker,Hillary Clinton,6091,19796
texas,waller,Hillary Clinton,5748,16784
texas,ward,Hillary Clinton,783,3445
texas,washington,Hillary Clinton,3382,14828
texas,webb,Hillary Clinton,42307,56905
texas,wharton,Hillary Clinton,4238,14732
texas,wheeler,Hillary Clinton,194,2306
texas,wichita,Hillary Clinton,8770,38119
texas,wilbarger,Hillary Clinton,809,4105
texas,willacy,Hillary Clinton,3422,5095
texas,williamson,Hillary Clinton,84468,203081
texas,wilson,Hillary Clinton,4790,19432
texas,winkler,Hillary Clinton,420,1876
texas,wise,Hillary Clinton,3412,24776
texas,wood,Hillary Clinton,2630,18727
texas,yoakum,Hillary Clinton,426,2303
texas,young,Hillary Clinton,876,7707
texas,zapata,Hillary Clinton,2063,3142
texas,zavala,Hillary Clinton,2636,3396
utah,beaver,Hillary Clinton,264,2491
utah,box elder,Hillary Clinton,2282,19735
utah,cache,Hillary Clinton,8563,46157
utah,carbon,Hillary Clinton,1717,7952
utah,daggett,Hillary Clinton,77,474
utah,davis,Hillary Clinton,28776,138411
utah,duchesne,Hillary Clinton,500,6942
utah,emery,Hillary Clinton,380,4289
utah,garfield,Hillary Clinton,358,2344
utah,grand,Hillary Clinton,1960,4533
utah,iron,Hillary Clinton,2450,17654
utah,juab,Hillary Clinton,442,4177
utah,kane,Hillary Clinton,741,3505
utah,millard,Hillary Clinton,431,5242
utah,morgan,Hillary Clinton,577,5192
utah,piute,Hillary Clinton,47,729
utah,rich,Hillary Clinton,104,1109
utah,salt lake,Hillary Clinton,175863,418868
utah,san juan,Hillary Clinton,2042,5447
utah,sanpete,Hillary Clinton,1061,10164
utah,sevier,Hillary Clinton,695,8654
utah,summit,Hillary Clinton,10503,20641
utah,tooele,Hillary Clinton,4573,21829
utah,uintah,Hillary Clinton,995,12797
utah,utah,Hillary Clinton,28522,201551
utah,wasatch,Hillary Clinton,3063,12120
utah,washington,Hillary Clinton,10288,61963
utah,wayne,Hillary Clinton,271,1421
utah,weber,Hillary Clinton,23131,85039
vermont,addison,Hillary Clinton,11219,19031
vermont,bennington,Hillary Clinton,9539,17381
vermont,caledonia,Hillary Clinton,6445,14075
vermont,chittenden,Hillary Clinton,54814,83418
vermont,essex,Hillary Clinton,1019,2925
vermont,franklin,Hillary Clinton,9351,21411
vermont,grand isle,Hillary Clinton,2094,4110
vermont,lamoille,Hillary Clinton,7241,12762
vermont,orange,Hillary Clinton,7541,14649
vermont,orleans,Hillary Clinton,5185,12047
vermont,rutland,Hillary Clinton,13635,29619
vermont,washington,Hillary Clinton,18594,31086
vermont,windham,Hillary Clinton,14340,22635
vermont,windsor,Hillary Clinton,17556,29928
virginia,accomack,Hillary Clinton,6740,15818
virginia,albemarle,Hillary Clinton,33345,56726
virginia,alleghany,Hillary Clinton,2166,7325
virginia,amelia,Hillary Clinton,2128,7040
virginia,amherst,Hillary Clinton,5057,15396
virginia,appomattox,Hillary Clinton,2023,8011
virginia,arlington,Hillary Clinton,92016,121356
virginia,augusta,Hillary Clinton,8177,36343
virginia,bath,Hillary Clinton,603,2253
virginia,bedford,Hillary Clinton,9768,42525
virginia,bland,Hillary Clinton,453,3139
virginia,botetourt,Hillary Clinton,4494,18739
virginia,brunswick,Hillary Clinton,4481,7669
virginia,buchanan,Hillary Clinton,1721,9247
virginia,buckingham,Hillary Clinton,3128,7295
virginia,campbell,Hillary Clinton,6664,27535
virginia,caroline,Hillary Clinton,6432,14863
virginia,carroll,Hillary Clinton,2559,13668
virginia,charles city,Hillary Clinton,2496,4107
virginia,charlotte,Hillary Clinton,2155,5808
virginia,chesterfield,Hillary Clinton,81074,176461
virginia,clarke,Hillary Clinton,3051,8213
virginia,craig,Hillary Clinton,541,2794
virginia,culpeper,Hillary Clinton,7759,22218
virginia,cumberland,Hillary Clinton,2036,4906
virginia,dickenson,Hillary Clinton,1335,6440
virginia,dinwiddie,Hillary Clinton,5765,13575
virginia,essex,Hillary Clinton,2542,5408
virginia,fairfax,Hillary Clinton,355133,551183
virginia,fauquier,Hillary Clinton,12971,37467
virginia,floyd,Hillary Clinton,2300,8051
virginia,fluvanna,Hillary Clinton,5760,13597
virginia,franklin,Hillary Clinton,7257,26971
virginia,frederick,Hillary Clinton,11932,40440
virginia,giles,Hillary Clinton,1950,8212
virginia,gloucester,Hillary Clinton,5404,19619
virginia,goochland,Hillary Clinton,4889,14037
virginia,grayson,Hillary Clinton,1407,7285
virginia,greene,Hillary Clinton,2924,9608
virginia,greensville,Hillary Clinton,2558,4363
virginia,halifax,Hillary Clinton,6897,17001
virginia,hanover,Hillary Clinton,19382,62753
virginia,henrico,Hillary Clinton,93935,163654
virginia,henry,Hillary Clinton,8198,24106
virginia,highland,Hillary Clinton,371,1391
virginia,isle of wight,Hillary Clinton,7881,21075
virginia,james city,Hillary Clinton,19105,43173
virginia,king and queen,Hillary Clinton,1468,3697
virginia,king george,Hillary Clinton,4007,12059
virginia,king william,Hillary Clinton,2760,9161
virginia,lancaster,Hillary Clinton,2869,6645
virginia,lee,Hillary Clinton,1627,9399
virginia,loudoun,Hillary Clinton,100795,183097
virginia,louisa,Hillary Clinton,6212,17631
virginia,lunenburg,Hillary Clinton,2227,5586
virginia,madison,Hillary Clinton,2203,6979
virginia,mathews,Hillary Clinton,1563,5311
virginia,mecklenburg,Hillary Clinton,6285,14945
virginia,middlesex,Hillary Clinton,2108,6017
virginia,montgomery,Hillary Clinton,20021,43031
virginia,nelson,Hillary Clinton,3689,8318
virginia,new kent,Hillary Clinton,3546,12242
virginia,northampton,Hillary Clinton,3255,6172
virginia,northumberland,Hillary Clinton,2852,7398
virginia,nottoway,Hillary Clinton,2829,6744
virginia,orange,Hillary Clinton,5957,17270
virginia,page,Hillary Clinton,2514,10740
virginia,patrick,Hillary Clinton,1768,8525
virginia,pittsylvania,Hillary Clinton,9199,31598
virginia,powhatan,Hillary Clinton,4060,16900
virginia,prince edward,Hillary Clinton,4591,9143
virginia,prince george,Hillary Clinton,6419,16184
virginia,prince william,Hillary Clinton,113144,196538
virginia,pulaski,Hillary Clinton,4172,15167
virginia,rappahannock,Hillary Clinton,1747,4483
virginia,richmond,Hillary Clinton,1347,3661
virginia,roanoke,Hillary Clinton,17200,51489
virginia,rockbridge,Hillary Clinton,3508,10795
virginia,rockingham,Hillary Clinton,9366,37487
virginia,russell,Hillary Clinton,2330,12246
virginia,scott,Hillary Clinton,1581,10100
virginia,shenandoah,Hillary Clinton,5273,20513
virginia,smyth,Hillary Clinton,2665,12890
virginia,southampton,Hillary Clinton,3595,8878
virginia,spotsylvania,Hillary Clinton,24207,62562
virginia,stafford,Hillary Clinton,27908,65934
virginia,surry,Hillary Clinton,2272,4228
virginia,sussex,Hillary Clinton,2879,5044
virginia,tazewell,Hillary Clinton,2895,18566
virginia,warren,Hillary Clinton,5169,17960
virginia,washington,Hillary Clinton,5553,25847
virginia,westmoreland,Hillary Clinton,3836,8574
virginia,wise,Hillary Clinton,2701,15163
virginia,wythe,Hillary Clinton,2770,13343
virginia,york,Hillary Clinton,12999,34118
virginia,alexandria,Hillary Clinton,57242,75770
virginia,bristol,Hillary Clinton,1835,7032
virginia,buena vista,Hillary Clinton,693,2407
virginia,charlottesville,Hillary Clinton,17901,22472
virginia,chesapeake,Hillary Clinton,52627,112705
virginia,colonial heights,Hillary Clinton,2367,8457
virginia,covington,Hillary Clinton,914,2382
virginia,danville,Hillary Clinton,11059,18952
virginia,emporia,Hillary Clinton,1530,2367
virginia,falls church,Hillary Clinton,5819,7757
virginia,fredericksburg,Hillary Clinton,6707,11264
virginia,galax,Hillary Clinton,681,2376
virginia,hampton,Hillary Clinton,41312,62356
virginia,harrisonburg,Hillary Clinton,10212,17993
virginia,hopewell,Hillary Clinton,4724,9008
virginia,lexington,Hillary Clinton,1514,2465
virginia,lynchburg,Hillary Clinton,14792,35671
virginia,manassas,Hillary Clinton,8423,15411
virginia,manassas park,Hillary Clinton,3204,5232
virginia,martinsville,Hillary Clinton,3533,5907
virginia,newport news,Hillary Clinton,45618,75715
virginia,norfolk,Hillary Clinton,57023,83388
virginia,norton,Hillary Clinton,383,1460
virginia,petersburg,Hillary Clinton,12021,13786
virginia,poquoson,Hillary Clinton,1601,7177
virginia,portsmouth,Hillary Clinton,28497,43265
virginia,radford,Hillary Clinton,2925,6085
virginia,salem,Hillary Clinton,4202,12225
virginia,staunton,Hillary Clinton,5333,11255
virginia,suffolk,Hillary Clinton,23280,43240
virginia,virginia beach,Hillary Clinton,91032,203262
virginia,waynesboro,Hillary Clinton,3764,9204
virginia,williamsburg,Hillary Clinton,5206,7626
virginia,winchester,Hillary Clinton,5164,10667
washington,adams,Hillary Clinton,1299,4644
washington,asotin,Hillary Clinton,3134,9736
washington,benton,Hillary Clinton,26360,80027
washington,chelan,Hillary Clinton,13032,33380
washington,clallam,Hillary Clinton,17677,39457
washington,clark,Hillary Clinton,92757,200160
washington,columbia,Hillary Clinton,526,2182
washington,cowlitz,Hillary Clinton,17908,45692
washington,douglas,Hillary Clinton,4918,15543
washington,ferry,Hillary Clinton,1098,3601
washington,franklin,Hillary Clinton,8886,23720
washington,garfield,Hillary Clinton,279,1246
washington,grant,Hillary Clinton,7810,28346
washington,grays harbor,Hillary Clinton,12020,28367
washington,island,Hillary Clinton,20960,42876
washington,jefferson,Hillary Clinton,12656,20276
washington,king,Hillary Clinton,718322,998499
washington,kitsap,Hillary Clinton,63156,124317
washington,kittitas,Hillary Clinton,7489,18955
washington,klickitat,Hillary Clinton,4194,10769
washington,lewis,Hillary Clinton,9654,34149
washington,lincoln,Hillary Clinton,1244,5713
washington,mason,Hillary Clinton,11993,28073
washington,okanogan,Hillary Clinton,6298,17091
washington,pacific,Hillary Clinton,4620,10716
washington,pend oreille,Hillary Clinton,1934,6802
washington,pierce,Hillary Clinton,172538,348485
washington,san juan,Hillary Clinton,7172,10774
washington,skagit,Hillary Clinton,26690,55968
washington,skamania,Hillary Clinton,2232,5639
washington,snohomish,Hillary Clinton,185227,342173
washington,spokane,Hillary Clinton,93767,227246
washington,stevens,Hillary Clinton,5767,22677
washington,thurston,Hillary Clinton,68798,129410
washington,wahkiakum,Hillary Clinton,832,2358
washington,walla walla,Hillary Clinton,9694,25419
washington,whatcom,Hillary Clinton,60340,109673
washington,whitman,Hillary Clinton,8146,17305
washington,yakima,Hillary Clinton,31291,77750
west virginia,barbour,Hillary Clinton,1222,6054
west virginia,berkeley,Hillary Clinton,12321,42850
west virginia,boone,Hillary Clinton,1790,8683
west virginia,braxton,Hillary Clinton,1321,5090
west virginia,brooke,Hillary Clinton,2568,9613
west virginia,cabell,Hillary Clinton,11447,33085
west virginia,calhoun,Hillary Clinton,456,2617
west virginia,clay,Hillary Clinton,568,2972
west virginia,doddridge,Hillary Clinton,362,2840
west virginia,fayette,Hillary Clinton,4290,15337
west virginia,gilmer,Hillary Clinton,545,2543
west virginia,grant,Hillary Clinton,512,4956
west virginia,greenbrier,Hillary Clinton,3765,14066
west virginia,hampshire,Hillary Clinton,1580,8608
west virginia,hancock,Hillary Clinton,3262,12702
west virginia,hardy,Hillary Clinton,1155,5643
west virginia,harrison,Hillary Clinton,7694,27960
west virginia,jackson,Hillary Clinton,2663,12187
west virginia,jefferson,Hillary Clinton,9518,24147
west virginia,kanawha,Hillary Clinton,28263,75690
west virginia,lewis,Hillary Clinton,1347,6928
west virginia,lincoln,Hillary Clinton,1459,7066
west virginia,logan,Hillary Clinton,2092,12359
west virginia,mcdowell,Hillary Clinton,1438,6203
west virginia,marion,Hillary Clinton,6964,23029
west virginia,marshall,Hillary Clinton,2918,13216
west virginia,mason,Hillary Clinton,2081,10186
west virginia,mercer,Hillary Clinton,4704,22982
west virginia,mineral,Hillary Clinton,2050,11564
west virginia,mingo,Hillary Clinton,1370,9510
west virginia,monongalia,Hillary Clinton,14699,36048
west virginia,monroe,Hillary Clinton,1111,5805
west virginia,morgan,Hillary Clinton,1573,7654
west virginia,nicholas,Hillary Clinton,1840,9491
west virginia,ohio,Hillary Clinton,5493,17938
west virginia,pendleton,Hillary Clinton,729,3225
west virginia,pleasants,Hillary Clinton,621,3150
west virginia,pocahontas,Hillary Clinton,928,3646
west virginia,preston,Hillary Clinton,2470,12659
west virginia,putnam,Hillary Clinton,5884,24893
west virginia,raleigh,Hillary Clinton,6443,29618
west virginia,randolph,Hillary Clinton,2735,10876
west virginia,ritchie,Hillary Clinton,496,4075
west virginia,roane,Hillary Clinton,1222,5247
west virginia,summers,Hillary Clinton,1190,4862
west virginia,taylor,Hillary Clinton,1491,6538
west virginia,tucker,Hillary Clinton,751,3475
west virginia,tyler,Hillary Clinton,507,3654
west virginia,upshur,Hillary Clinton,1766,9218
west virginia,wayne,Hillary Clinton,3357,15182
west virginia,webster,Hillary Clinton,556,2978
west virginia,wetzel,Hillary Clinton,1359,6265
west virginia,wirt,Hillary Clinton,386,2422
west virginia,wood,Hillary Clinton,8400,35615
west virginia,wyoming,Hillary Clinton,1062,7831
wisconsin,adams,Hillary Clinton,3770,10164
wisconsin,ashland,Hillary Clinton,4228,8029
wisconsin,barron,Hillary Clinton,7879,22643
wisconsin,bayfield,Hillary Clinton,4954,9529
wisconsin,brown,Hillary Clinton,53364,128979
wisconsin,buffalo,Hillary Clinton,2531,6988
wisconsin,burnett,Hillary Clinton,2948,8743
wisconsin,calumet,Hillary Clinton,9646,26650
wisconsin,chippewa,Hillary Clinton,11886,31561
