Features,IDs
"[1, 1, 0, 1, 1, 1, 1, 1, 41.93330000000001, 8.924199999999999, 24.109800000000003, 0, 0.9109, 29.425899999999995, 17.8891, 8.455300000000001, 1.9099, 11.135800000000001, 20.566200000000002, 11.9739, 0.9523, 0, 0, 0, 0, 0, 0, 12.045399999999999, 34.738800000000005, 0, 0.9984, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 1, 1, 1, 1, 1, 1, 2.6819, 0, 15.7344, 0, 0, 3.8311, 2.7324, 0.9996, 0, 2.7419000000000002, 2.9775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9763, 0, 0, 0, 0, 0, 4, 0, 1, 0, 4, 0, 0, 1, 1, 1, 1, 0, 0, 1]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 13.476600000000001, 3.964, 1.9916, 0, 0, 14.398799999999998, 5.2893, 0.9977, 0, 8.9246, 17.480100000000004, 0, 0, 0, 0, 0, 1.8246, 0.9844, 0.4112, 4.7135, 5.8894, 0.9891, 0.9666, 0, 0, 2, 6, 0, 2, 2, 4, 2, 0, 1, 1, 0, 1, 0, 1, 0]",1680158918899563
"[1, 1, 1, 1, 1, 1, 0, 1, 5.5316, 0.9991, 0.9237, 0, 0, 3.9822999999999995, 0, 0.987, 0, 0.9995, 0.999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9946000000000002, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",370164753104262
"[1, 0, 0, 1, 1, 1, 1, 0, 3.593, 0, 2.9946, 0, 0.8487, 0.5132, 0.9963, 0, 0, 0, 2.9863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.966, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",2448884692101913
"[1, 1, 1, 1, 1, 1, 1, 0, 7.4354, 0.9391, 1.3528, 0, 0, 6.752199999999999, 3.1034, 1.9964, 0, 2.8503, 1.9935, 0.999, 0.4571, 0, 0, 0, 0, 0, 0, 0, 5.9846, 0, 0.9751, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 1, 1, 1, 1, 1, 1, 1, 8.7796, 2.9779999999999998, 4.6868, 0, 0, 9.483500000000001, 4.511, 0, 0, 4.964700000000001, 6.355, 1.973, 0, 0, 0, 0, 0, 0, 0, 2.8101000000000003, 0.9979, 0, 0, 0, 0, 3, 7, 0, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 0, 1.996, 0.9968, 0, 0, 0, 1.9929999999999999, 0, 0, 0, 1.9947, 0.9935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9974, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 0, 1, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 17.901799999999998, 0, 5.5546, 0, 0, 8.4967, 2.9629, 0.9762, 0, 3.9741999999999997, 10.530800000000001, 0.9975, 0.9686, 0, 0, 0, 0, 0, 0, 0, 3.9618, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 2, 2, 0, 1, 0, 1, 0, 0, 1]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 16.6992, 4.957800000000001, 4.6116, 0, 0, 16.1724, 1.959, 6.6323, 0.9569, 4.9515, 9.8079, 5.9597, 0, 0, 0, 0, 0, 0, 0, 1.9536, 6.9843, 1.1705, 2.9786, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 1]",1468086266815937
"[1, 0, 0, 1, 1, 1, 1, 1, 9.6189, 0.9983, 1.8605, 0, 0, 6.4519, 2.6710000000000003, 1.991, 0, 3.913, 7.598000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9665, 0, 0.9821, 0, 0, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 0, 1, 0, 0, 1]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 4.1353, 0, 9.6469, 0, 0.7761, 8.9412, 0.6588, 0, 0, 1.9659, 4.9699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8531, 0.2582, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 1, 1.9291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",697689596979025
"[1, 0, 0, 1, 1, 0, 0, 1, 0.5326, 0, 1.9476, 0, 0, 0.5574, 0, 0.976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9567, 0.2852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",113523748745557
"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 3.0234, 0, 0, 0, 0.8878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",281688762959032
"[1, 1, 0, 1, 1, 1, 1, 0, 10.743, 2.6896, 2.5991999999999997, 0, 0, 13.197999999999999, 1.6301999999999999, 1.9957, 0, 4.5543000000000005, 4.699, 2.9935, 0, 0, 0, 0, 0, 0, 0, 0, 9.4988, 0, 0, 0, 0, 1, 4, 3, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 10.577499999999999, 1.9517, 410.3911, 0, 0, 5.5878, 0.9989, 0, 1.1319, 4.9763, 4.6466, 0.9975, 0, 0, 0, 0, 0, 0.9557, 0, 0.9954, 212.39139999999986, 0, 0.9816, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",233293443506311
"[1, 1, 1, 1, 1, 1, 1, 1, 54.156699999999994, 10.769, 16.4208, 0.8547, 0.5246, 34.72299999999999, 27.42270000000001, 6.3936, 0.9964, 23.490000000000006, 36.572900000000004, 15.782399999999999, 0.7981, 0, 0, 0, 0, 0, 0, 8.4115, 36.86680000000001, 1.5718, 2.7484, 0, 0, 2, 4, 0, 1, 3, 6, 1, 2, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 0, 0, 1, 1, 1, 1, 1, 5.079, 2.9623, 9.4823, 0, 0.805, 8.7209, 0.6075, 0, 0, 3.9725, 4.8589, 0.999, 0, 0, 0, 0, 0, 0, 0, 0, 7.8187, 0, 0, 0, 0, 0, 3, 1, 1, 0, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 9.183300000000001, 2.9802999999999997, 2.4493, 0, 0.7235, 7.9215, 4.2181, 1.9796, 0, 3.9903999999999997, 6.9321, 0.9985, 0, 0, 0, 0, 0, 0, 0, 0, 2.8854, 0, 1.9369, 0, 0, 2, 4, 3, 2, 3, 2, 2, 2, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 3.6318, 0.891, 0.5938, 0, 0, 3.7885999999999997, 0.9682, 1.8013, 0, 2.9781, 1.728, 0, 0, 0, 0, 0, 0, 0, 0.8583, 0, 1.9778, 0, 1.9798, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 0, 4.7215, 0, 4.4396, 0, 0, 0.9973, 0, 0, 0, 2.6508, 2.9942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 1, 1.9078, 0, 2.4713, 0, 0, 1.8967, 0, 1.9614, 0, 1.9096000000000002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2764, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 3.8368999999999995, 0, 2.9313000000000002, 0, 0.4703, 0.9896, 0.2976, 0, 0, 0.9882, 2.9612, 0.9983, 0, 0, 0, 0, 0, 0, 0, 1.9051, 1.5771, 0, 0, 0, 0, 2, 4, 1, 2, 2, 2, 1, 0, 1, 1, 0, 1, 0, 0, 1]",52850385745
"[1, 1, 1, 1, 1, 1, 0, 1, 6.6652, 0.9955, 0.8232, 0, 0, 5.9218, 2.105, 0.9558, 0, 3.9833000000000003, 4.6275, 0.9981, 0, 0, 0, 0, 0, 0, 0, 3.5650999999999997, 1.996, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",2448884692101913
"[1, 1, 1, 1, 1, 0, 0, 1, 3.6785, 0.9985, 0.9703, 0, 0, 1.9687000000000001, 0.9434, 0, 0, 0, 0.9957, 0.9947, 0, 0, 0, 0, 0, 0, 0, 0, 0.9988, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",281688762959032
"[1, 1, 0, 1, 1, 1, 1, 0, 18.222, 1.9921, 5.663900000000001, 0, 0.9489, 6.5166, 5.0578, 0.948, 0, 4.8447000000000005, 12.115000000000002, 1.9885000000000002, 0.9335, 0, 0, 0, 0, 0, 0, 0.9925, 7.970899999999999, 0, 0, 0, 0, 3, 3, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1]",281688762959032
"[1, 1, 0, 1, 1, 1, 1, 1, 9.8949, 1.9967, 3.823, 0, 0.8905, 4.796, 0, 0.9961, 0, 4.9238, 4.943300000000001, 0, 0.3404, 0, 0, 0, 0, 0, 0, 0, 1.9965000000000002, 0, 0, 0, 0, 1, 1, 0, 2, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 0, 1, 1, 1, 1, 1, 5.5746, 1.9649, 9.4707, 0, 0, 7.775199999999999, 2.6459, 0, 0, 3.9866, 4.3861, 0.9985, 0, 0, 0, 0, 0, 0, 0, 0.9748, 4.8846, 0, 0, 0, 0, 0, 3, 0, 2, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 3.9528, 0, 2.3641, 0, 0, 5.4620999999999995, 0.5336, 1.8477000000000001, 1.8233, 0.9875, 1.9365, 1.9788999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 5.9674, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",408282242636625
"[1, 0, 0, 1, 1, 1, 0, 1, 6.0459, 0.9993, 1.8481, 0, 0, 3.8185, 0, 0.9685, 0.9459, 1.9891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9102, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 50.317400000000006, 10.568100000000001, 17.517699999999994, 0, 0.6035, 56.7506, 9.911200000000001, 8.6884, 0, 43.3616, 50.10309999999999, 5.987399999999999, 0, 0.8844, 0, 0, 0, 0.7855, 0, 4.9388000000000005, 19.9087, 1.4171, 0.8276, 0, 0, 4, 5, 2, 1, 3, 6, 3, 0, 1, 1, 0, 1, 1, 0, 1]",951998221479788
"[1, 1, 1, 1, 1, 0, 0, 1, 0.9198, 0.9938, 1.9931999999999999, 0, 0, 0.9998, 0, 0, 0.8065, 0.9951, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",281688762959032
"[1, 0, 0, 1, 1, 1, 1, 1, 5.167400000000001, 0, 5.6005, 0, 0, 5.4557, 2.6915999999999998, 0, 0, 0.9988, 2.8282999999999996, 0.9974, 0, 0, 0, 0, 0, 0, 0, 0, 4.9334, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 0, 0, 1, 1, 1, 1, 0, 3.7853000000000003, 0, 10.9163, 0, 0, 3.9855, 0, 0, 0, 2.9627, 2.9444, 1.9967, 0, 0, 0, 0, 0, 0, 0, 4.8645000000000005, 7.571700000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",951998221479788
"[1, 1, 1, 1, 1, 1, 1, 1, 58.495400000000004, 2.9594, 28.1458, 0, 0.7876, 16.0814, 24.452200000000005, 6.1251999999999995, 0, 16.2568, 18.9418, 10.9621, 0, 0, 0, 0, 0, 0.9967, 0, 12.132400000000002, 57.59739999999999, 1.2097, 3.6822, 0, 0, 2, 3, 1, 1, 1, 3, 0, 0, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 0, 1, 1, 1, 1, 1, 20.102600000000002, 3.8795, 11.6705, 0, 0, 7.7235000000000005, 3.1011, 3.8689999999999998, 0.2951, 5.8426, 4.8925, 2.993, 0, 0, 0, 0, 0, 0, 0, 1.6933, 13.0596, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",1680158918899563
"[1, 0, 0, 1, 1, 1, 1, 1, 4.5303, 2.9690000000000003, 3.5728, 0, 0, 9.519200000000001, 3.2946999999999997, 3.9032, 0, 1.9874999999999998, 4.340599999999999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.982200000000001, 0, 0.9649, 0, 0, 1, 3, 2, 2, 2, 2, 3, 2, 1, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 1, 4.7483, 2.9923, 0, 0, 0, 6.9431, 4.5094, 5.0969, 0, 2.8543, 3.8492000000000006, 2.9756, 0, 0, 0, 0, 0, 0, 0, 0, 1.9954999999999998, 0, 0.9989, 0, 0, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",233293443506311
"[1, 1, 1, 1, 1, 1, 0, 0, 2.6959, 0, 1.8824, 0, 0, 1.9786000000000001, 0, 0.999, 0, 1.9963, 1.9936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",951998221479788
"[1, 1, 1, 1, 1, 1, 1, 0, 100.88990000000005, 20.827499999999997, 18.2187, 0.3365, 0.7765, 72.5549, 34.43320000000001, 18.3179, 0.9695, 54.515499999999996, 50.44719999999997, 12.943799999999998, 0.5401, 3.2442, 0, 0, 0, 0, 0, 8.479500000000002, 64.2487, 0.9174, 1.956, 0, 0, 4, 9, 0, 0, 1, 4, 1, 0, 1, 1, 0, 1, 0, 0, 1]",1468086266815937
"[1, 1, 1, 1, 1, 1, 1, 1, 7.6222, 7.951099999999999, 5.8888, 0, 0, 17.8956, 0, 1.9597, 0, 5.9857, 2.9321, 0, 0.8238, 0, 0, 0, 0, 0, 0, 0, 8.8225, 0, 0, 0, 0, 0, 0, 3, 0, 3, 3, 3, 3, 0, 1, 0, 1, 0, 0, 0]",113523748745557
"[1, 1, 1, 1, 1, 1, 1, 0, 6.0189, 1.9884, 3.6664, 0, 0.3643, 6.9666999999999994, 0.9882, 3.915, 0.9175, 5.579199999999999, 3.9845, 1.9786000000000001, 0, 0, 0, 0, 0, 0, 0, 0, 5.9451, 0, 0.9869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",951998221479788
"[1, 1, 1, 1, 1, 1, 0, 0, 2.5696, 0.9955, 4.8441, 0, 0, 2.9544, 2.7893, 0, 0, 1.7658, 0.9958, 0.9972, 0, 0, 0.7686, 0, 0, 0, 0, 0.9984, 4.9809, 0, 0.9881, 0, 0, 3, 4, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 0, 1]",52850385745
"[1, 1, 0, 1, 1, 1, 1, 1, 11.862100000000002, 2.9961, 13.1167, 0, 3.4114, 9.269099999999998, 7.624700000000001, 3.9702, 0, 8.4345, 8.8728, 0.9859, 0.9378, 0, 0, 0, 0, 0, 0, 0.9621, 4.6757, 0, 1.9851, 0, 0, 2, 3, 1, 3, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]",113523748745557
